OCC,OSLIC,OSORT,DCC,DSLIC,DSORT,TrailerType,MvmtType,MvmtCap,Volume
US,4539,T,US,6059,S,w,M1,1000,1000
US,4539,T,US,6059,S,ww,M1,2000,2000
US,4539,T,US,6059,S,ww,M1,2000,2000
US,4539,T,US,6059,S,ww,M1,2000,1308
US,4549,L,US,1569,D,ww,M1,2000,1779
US,4549,L,US,4059,N,ww,M1,2000,1333
US,4549,L,US,4329,N,ww,M1,2000,2000
US,4549,L,US,4329,N,ww,M1,2000,1452
US,4549,L,US,4369,N,ww,M1,2000,1055
US,4549,L,US,4519,N,ww,M1,2000,2000
US,4549,L,US,4519,N,ww,M1,2000,521
US,4549,L,US,4519,N,ww,M1,2000,0
US,4549,L,US,4519,N,ww,M1,2000,0
US,4549,L,US,4519,N,ww,M1,2000,0
US,4549,L,US,4629,N,ww,M1,2000,1422
US,4549,L,US,6059,S,ww,M1,2000,2000
US,4549,L,US,6059,S,ww,M1,2000,1505
US,4550,L,US,4059,N,ww,M1,2000,1052
US,4550,L,US,4319,N,ww,M1,2000,1241
US,4550,L,US,4369,N,w,M1,1000,575
US,4550,L,US,4519,N,ww,M1,2000,0
US,4550,L,US,4629,N,w,M1,1000,610
US,4550,L,US,6059,S,ww,M1,2000,1159
US,4556,L,US,1909,T,ww,M1,2000,2000
US,4556,L,US,1909,T,ww,M1,2000,2000
US,4556,L,US,1909,T,ww,M1,2000,1321
US,4556,L,US,4519,T,w,M1,1000,1000
US,4556,L,US,4519,T,ww,M1,2000,1864
US,4560,L,US,4059,N,ww,M1,2000,1458
US,4560,L,US,4319,N,w,M1,1000,1000
US,4560,L,US,4319,N,ww,M1,2000,1223
US,4560,P,US,4329,D,ww,M1,2000,0
US,4560,P,US,4329,D,ww,M1,2000,0
US,4560,P,US,4329,D,ww,M1,2000,0
US,4560,P,US,4329,D,ww,M1,2000,0
US,4560,P,US,4329,D,ww,M1,2000,0
US,4566,L,US,4059,N,w,M1,1000,860
US,4566,L,US,4319,N,ww,M1,2000,847
US,4566,P,US,4329,D,ww,M1,2000,0
US,4566,P,US,4329,D,ww,M1,2000,0
US,4566,P,US,4329,D,ww,M1,2000,0
US,4570,L,US,2610,L,ww,M1,2000,1144
US,4570,L,US,4319,N,ww,M1,2000,693
US,4575,L,US,2610,L,ww,M1,2000,1019
US,4575,L,US,2610,L,w,M1,1000,0
US,4575,L,US,4329,N,ww,M1,2000,1950
US,4575,L,US,4329,N,ww,M1,2000,0
US,4575,L,US,4329,N,ww,M1,2000,0
US,4580,L,US,4329,N,ww,M1,2000,1719
US,4580,L,US,4329,N,ww,M1,2000,0
US,4580,L,US,4329,N,ww,M1,2000,0
US,4580,L,US,4329,N,ww,M1,2000,0
US,4580,L,US,4329,N,ww,M1,2000,0
US,4580,L,US,4369,N,ww,M1,2000,1473
US,4580,L,US,4629,N,ww,M1,2000,821
US,4580,L,US,6059,S,ww,M1,2000,1607
US,4581,L,US,4329,N,ww,M1,2000,2000
US,4581,L,US,4329,N,ww,M1,2000,551
US,4581,L,US,4369,N,ww,M1,2000,1679
US,4581,L,US,4629,N,ww,M1,2000,2000
US,4581,L,US,4629,N,ww,M1,2000,2000
US,4581,L,US,4629,N,ww,M1,2000,754
US,4584,L,US,4329,N,ww,M1,2000,1145
US,4584,L,US,4369,N,ww,M1,2000,1325
US,4584,L,US,4429,N,w,M1,1000,695
US,4601,L,US,4369,N,w,M1,1000,643
US,4601,L,US,4629,N,ww,M1,2000,2000
US,4601,L,US,4629,N,ww,M1,2000,827
US,4601,P,US,4628,N,ww,M1,2000,0
US,4601,P,US,4628,N,ww,M1,2000,0
US,4603,L,US,4629,T,ww,M1,2000,2000
US,4603,L,US,4629,T,ww,M1,2000,2000
US,4603,L,US,4629,T,ww,M1,2000,2000
US,4603,L,US,4629,T,ww,M1,2000,2000
US,4603,L,US,4629,T,ww,M1,2000,2000
US,4603,L,US,4629,T,ww,M1,2000,1465
US,460A,L,US,4629,T,ww,M1,2000,2000
US,460A,L,US,4629,T,ww,M1,2000,1030
US,460A,L,US,6059,S,w,M1,1000,912
US,4619,L,US,0799,T,ww,M1,2000,2000
US,4619,L,US,0799,T,ww,M1,2000,2000
US,4619,L,US,0799,T,ww,M1,2000,1965
US,4619,L,US,1569,D,w,M1,1000,1000
US,4619,L,US,1569,D,ww,M1,2000,2000
US,4619,L,US,1569,D,ww,M1,2000,2000
US,4619,L,US,1569,D,ww,M1,2000,1678
US,4619,L,US,2749,T,ww,M1,2000,2000
US,4619,L,US,2749,T,ww,M1,2000,1575
US,4619,L,US,3229,T,ww,M1,2000,1289
US,4619,L,US,3719,D,w,M1,1000,1000
US,4619,L,US,3719,D,ww,M1,2000,1162
US,4619,L,US,4059,N,ww,M1,2000,1636
US,4619,L,US,4329,N,w,M1,1000,1000
US,4619,L,US,4329,N,ww,M1,2000,2000
US,4619,L,US,4329,N,ww,M1,2000,2000
US,4619,L,US,4329,N,ww,M1,2000,1461
US,4619,L,US,4369,D,ww,M1,2000,2000
US,4619,L,US,4369,D,ww,M1,2000,1028
US,4619,L,US,4629,N,w,M1,1000,1000
US,4619,L,US,4629,N,ww,M1,2000,2000
US,4619,L,US,4629,N,ww,M1,2000,2000
US,4619,L,US,4629,N,ww,M1,2000,2000
US,4619,L,US,4629,N,ww,M1,2000,2000
US,4619,L,US,4629,N,ww,M1,2000,2000
US,4619,L,US,4629,N,ww,M1,2000,1387
US,4619,L,US,4629,P,w,M1,1000,915
US,4619,L,US,6049,S,ww,M1,2000,2000
US,4619,L,US,6049,S,ww,M1,2000,1932
US,4619,L,US,6059,S,ww,M1,2000,2000
US,4619,L,US,6059,S,ww,M1,2000,2000
US,4619,L,US,6059,S,ww,M1,2000,2000
US,4619,L,US,6059,S,ww,M1,2000,2000
US,4619,L,US,6059,S,ww,M1,2000,2000
US,4619,L,US,6059,S,ww,M1,2000,1282
US,4619,L,US,6259,N,ww,M1,2000,1250
US,4619,L,US,7687,N,w,M1,1000,1000
US,4619,L,US,7687,N,ww,M1,2000,1218
US,461BS,L,US,0709,D,w,M1,1000,326
US,461BS,L,US,1569,D,w,M1,1000,16
US,461BS,L,US,4629,T,ww,M1,2000,1588
US,461BS,L,US,6059,S,w,M1,1000,572
US,4624,L,US,4629,N,ww,M1,2000,2000
US,4624,L,US,4629,N,ww,M1,2000,2000
US,4624,L,US,4629,N,ww,M1,2000,1808
US,4624,L,US,4629,T,ww,M1,2000,1982
US,4624,L,US,6059,S,ww,M1,2000,1971
US,4624,P,US,4628,T,ww,M1,2000,0
US,4624,P,US,4628,T,ww,M1,2000,0
US,4624,P,US,4628,T,ww,M1,2000,0
US,4624,P,US,4628,T,ww,M1,2000,0
US,4624,P,US,4628,T,ww,M1,2000,0
US,4628,N,US,4629,P,w,M1,1000,1000
US,4628,N,US,4629,P,ww,M1,2000,2000
US,4628,N,US,4635,P,ww,M1,2000,1386
US,4628,N,US,4636,P,w,M1,1000,129
US,4628,N,US,4650,P,w,M1,1000,85
US,4628,N,US,4651,P,w,M1,1000,134
US,4628,N,US,4660,P,w,M1,1000,54
US,4628,N,US,4675,P,w,M1,1000,65
US,4628,N,US,4690,P,w,M1,1000,573
US,4628,N,US,4695,P,w,M1,1000,407
US,4628,N,US,4715,P,ww,M1,2000,2000
US,4628,N,US,4715,P,ww,M1,2000,1549
US,4628,N,US,4720,P,ww,M1,2000,1284
US,4628,N,US,4730,P,w,M1,1000,734
US,4628,N,US,4737,P,w,M1,1000,862
US,4628,N,US,4740,P,w,M1,1000,1000
US,4628,N,US,4740,P,ww,M1,2000,1029
US,4628,N,US,4750,P,ww,M1,2000,1543
US,4628,N,US,4754,P,ww,M1,2000,1896
US,4628,N,US,4770,P,w,M1,1000,1000
US,4628,N,US,4770,P,ww,M1,2000,1107
US,4628,N,US,4780,P,ww,M1,2000,1326
US,4628,N,US,4790,P,ww,M1,2000,1707
US,4628,N,US,4793,P,w,M1,1000,627
US,4628,T,US,0169,D,ww,M1,2000,1003
US,4628,T,US,0799,T,ww,M1,2000,2000
US,4628,T,US,0799,T,ww,M1,2000,1024
US,4628,T,US,1429,T,w,M1,1000,526
US,4628,T,US,1569,T,w,M1,1000,1000
US,4628,T,US,1569,T,ww,M1,2000,1261
US,4628,T,US,2079,T,ww,M1,2000,1441
US,4628,T,US,2749,T,ww,M1,2000,1340
US,4628,T,US,3039,N,w,M1,1000,764
US,4628,T,US,3799,T,w,M1,1000,205
US,4628,T,US,3929,T,w,M1,1000,823
US,4628,T,US,4029,P,ww,M1,2000,2000
US,4628,T,US,4029,P,ww,M1,2000,847
US,4628,T,US,4059,N,ww,M1,2000,1501
US,4628,T,US,4329,N,ww,M1,2000,2000
US,4628,T,US,4329,N,ww,M1,2000,849
US,4628,T,US,4369,D,w,M1,1000,615
US,4628,T,US,4619,P,ww,M1,2000,882
US,4628,T,US,4624,P,ww,M1,2000,1305
US,4628,T,US,4629,P,ww,M1,2000,1279
US,4628,T,US,4689,P,w,M1,1000,252
US,4628,T,US,6059,D,ww,M1,2000,2000
US,4628,T,US,6059,D,ww,M1,2000,1576
US,4628,T,US,6059,S,ww,M1,2000,1710
US,4628,T,US,6069,S,ww,M1,2000,1685
US,4628,T,US,6259,N,w,M1,1000,966
US,4628,T,US,6309,S,ww,M1,2000,1270
US,4628,T,US,6629,T,w,M1,1000,166
US,4628,T,US,7229,N,w,M1,1000,106
US,4628,T,US,7519,N,w,M1,1000,1000
US,4628,T,US,7519,N,ww,M1,2000,1450
US,4629,N,US,0169,D,ww,M1,2000,2000
US,4629,N,US,0169,D,ww,M1,2000,2000
US,4629,N,US,0169,D,ww,M1,2000,2000
US,4629,N,US,0709,D,ww,M1,2000,2000
US,4629,N,US,0709,D,ww,M1,2000,2000
US,4629,N,US,0709,D,ww,M1,2000,1775
US,4629,N,US,1329,N,w,M1,1000,1000
US,4629,N,US,1329,N,ww,M1,2000,2000
US,4629,N,US,1429,T,ww,M1,2000,2000
US,4629,N,US,1569,D,ww,M1,2000,2000
US,4629,N,US,1569,D,ww,M1,2000,2000
US,4629,N,US,1569,D,ww,M1,2000,1458
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1569,T,ww,M1,2000,2000
US,4629,N,US,1939,T,ww,M1,2000,2000
US,4629,N,US,2329,N,w,M1,1000,1000
US,4629,N,US,2409,N,ww,M1,2000,2000
US,4629,N,US,2749,T,w,M1,1000,1000
US,4629,N,US,2749,T,ww,M1,2000,2000
US,4629,N,US,2749,T,ww,M1,2000,2000
US,4629,N,US,2749,T,ww,M1,2000,2000
US,4629,N,US,2749,T,ww,M1,2000,2000
US,4629,N,US,2749,T,ww,M1,2000,2000
US,4629,N,US,2749,T,ww,M1,2000,2000
US,4629,N,US,2919,T,ww,M1,2000,2000
US,4629,N,US,2919,T,ww,M1,2000,2000
US,4629,N,US,3039,N,ww,M1,2000,2000
US,4629,N,US,3039,N,ww,M1,2000,2000
US,4629,N,US,3039,N,ww,M1,2000,2000
US,4629,N,US,3229,N,ww,M1,2000,2000
US,4629,N,US,3229,N,ww,M1,2000,2000
US,4629,N,US,3229,N,ww,M1,2000,2000
US,4629,N,US,3609,N,ww,M1,2000,2000
US,4629,N,US,3609,N,ww,M1,2000,2000
US,4629,N,US,3719,D,ww,M1,2000,2000
US,4629,N,US,3719,D,ww,M1,2000,2000
US,4629,N,US,3719,D,ww,M1,2000,2000
US,4629,N,US,3799,T,ww,M1,2000,2000
US,4629,N,US,3929,T,ww,M1,2000,2000
US,4629,N,US,3929,T,ww,M1,2000,2000
US,4629,N,US,3929,T,ww,M1,2000,2000
US,4629,N,US,3929,T,ww,M1,2000,2000
US,4629,N,US,3929,T,ww,M1,2000,2000
US,4629,N,US,4009,D,ww,M1,2000,2000
US,4629,N,US,4022,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4029,P,ww,M1,2000,2000
US,4629,N,US,4059,P,ww,M1,2000,2000
US,4629,N,US,4059,P,ww,M1,2000,2000
US,4629,N,US,4059,P,ww,M1,2000,2000
US,4629,N,US,4101,P,ww,M1,2000,2000
US,4629,N,US,4329,D,ww,M1,2000,1311
US,4629,N,US,4351,P,w,M1,1000,1000
US,4629,N,US,4351,P,ww,M1,2000,1406
US,4629,N,US,4369,D,w,M1,1000,1000
US,4629,N,US,4369,D,ww,M1,2000,2000
US,4629,N,US,4519,S,ww,M1,2000,2000
US,4629,N,US,4529,P,ww,M1,2000,2000
US,4629,N,US,4529,P,ww,M1,2000,2000
US,4629,N,US,4529,P,ww,M1,2000,2000
US,4629,N,US,4529,P,ww,M1,2000,2000
US,4629,N,US,4529,P,ww,M1,2000,2000
US,4629,N,US,4535,P,ww,M1,2000,2000
US,4629,N,US,4539,P,w,M1,1000,1000
US,4629,N,US,4539,P,ww,M1,2000,2000
US,4629,N,US,4549,P,w,M1,1000,1000
US,4629,N,US,4550,P,w,M1,1000,1000
US,4629,N,US,4580,P,w,M1,1000,1000
US,4629,N,US,4580,P,ww,M1,2000,1807
US,4629,N,US,4581,P,ww,M1,2000,2000
US,4629,N,US,4581,P,ww,M1,2000,1473
US,4629,N,US,4601,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4619,P,ww,M1,2000,2000
US,4629,N,US,4624,P,ww,M1,2000,2000
US,4629,N,US,4624,P,ww,M1,2000,2000
US,4629,N,US,4624,P,ww,M1,2000,2000
US,4629,N,US,4624,P,ww,M1,2000,2000
US,4629,N,US,4628,P,ww,M1,2000,2000
US,4629,N,US,4628,P,ww,M1,2000,2000
US,4629,N,US,4635,P,w,M1,1000,1000
US,4629,N,US,4635,P,ww,M1,2000,2000
US,4629,N,US,4635,P,ww,M1,2000,2000
US,4629,N,US,4635,P,ww,M1,2000,2000
US,4629,N,US,4636,P,w,M1,1000,1000
US,4629,N,US,4636,P,ww,M1,2000,2000
US,4629,N,US,4650,P,w,M1,1000,1000
US,4629,N,US,4650,P,ww,M1,2000,2000
US,4629,N,US,4651,P,ww,M1,2000,2000
US,4629,N,US,4651,P,ww,M1,2000,2000
US,4629,N,US,4660,P,ww,M1,2000,2000
US,4629,N,US,4660,P,ww,M1,2000,2000
US,4629,N,US,4675,P,ww,M1,2000,2000
US,4629,N,US,4689,P,w,M1,1000,1000
US,4629,N,US,4689,P,ww,M1,2000,2000
US,4629,N,US,4689,P,ww,M1,2000,2000
US,4629,N,US,4689,P,ww,M1,2000,2000
US,4629,N,US,4689,P,ww,M1,2000,2000
US,4629,N,US,4690,P,ww,M1,2000,2000
US,4629,N,US,4690,P,ww,M1,2000,2000
US,4629,N,US,4695,P,ww,M1,2000,2000
US,4629,N,US,4715,P,ww,M1,2000,2000
US,4629,N,US,4715,P,ww,M1,2000,2000
US,4629,N,US,4715,P,ww,M1,2000,2000
US,4629,N,US,4720,P,w,M1,1000,1000
US,4629,N,US,4720,P,ww,M1,2000,2000
US,4629,N,US,4724,P,ww,M1,2000,2000
US,4629,N,US,4730,P,ww,M1,2000,2000
US,4629,N,US,4730,P,ww,M1,2000,2000
US,4629,N,US,4730,P,ww,M1,2000,2000
US,4629,N,US,4737,P,ww,M1,2000,2000
US,4629,N,US,4740,P,ww,M1,2000,2000
US,4629,N,US,4740,P,ww,M1,2000,2000
US,4629,N,US,4740,P,ww,M1,2000,2000
US,4629,N,US,4750,P,ww,M1,2000,2000
US,4629,N,US,4754,P,w,M1,1000,1000
US,4629,N,US,4754,P,ww,M1,2000,2000
US,4629,N,US,4770,P,w,M1,1000,1000
US,4629,N,US,4770,P,ww,M1,2000,2000
US,4629,N,US,4780,P,w,M1,1000,1000
US,4629,N,US,4780,P,ww,M1,2000,2000
US,4629,N,US,4790,P,w,M1,1000,1000
US,4629,N,US,4790,P,ww,M1,2000,2000
US,4629,N,US,4790,P,ww,M1,2000,2000
US,4629,N,US,4790,P,ww,M1,2000,2000
US,4629,N,US,4793,P,ww,M1,2000,2000
US,4629,N,US,4959,T,w,M1,1000,1000
US,4629,N,US,5289,T,ww,M1,2000,2000
US,4629,N,US,5289,T,ww,M1,2000,2000
US,4629,N,US,5549,N,ww,M1,2000,2000
US,4629,N,US,6039,D,w,M1,1000,1000
US,4629,N,US,6059,D,w,M1,1000,1000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,D,ww,M1,2000,2000
US,4629,N,US,6059,S,ww,M1,2000,2000
US,4629,N,US,6090,P,ww,M1,2000,2000
US,4629,N,US,6090,P,ww,M1,2000,1064
US,4629,N,US,6182,P,w,M1,1000,1000
US,4629,N,US,6182,P,ww,M1,2000,2000
US,4629,N,US,6182,P,ww,M1,2000,2000
US,4629,N,US,6183,P,w,M1,1000,1000
US,4629,N,US,6183,P,ww,M1,2000,1438
US,4629,N,US,6193,P,ww,M1,2000,2000
US,4629,N,US,6252,P,w,M1,1000,1000
US,4629,N,US,6252,P,ww,M1,2000,1899
US,4629,N,US,6309,T,w,M1,1000,1000
US,4629,N,US,6309,T,ww,M1,2000,1909
US,4629,N,US,6629,T,ww,M1,2000,2000
US,4629,N,US,6629,T,ww,M1,2000,2000
US,4629,N,US,6629,T,ww,M1,2000,2000
US,4629,N,US,6629,T,ww,M1,2000,2000
US,4629,N,US,7229,N,ww,M1,2000,2000
US,4629,N,US,7229,N,ww,M1,2000,2000
US,4629,N,US,7319,N,w,M1,1000,1000
US,4629,N,US,7319,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7529,N,ww,M1,2000,2000
US,4629,N,US,7709,D,ww,M1,2000,2000
US,4629,N,US,7709,D,ww,M1,2000,2000
US,4629,N,US,7709,D,ww,M1,2000,2000
US,4629,N,US,8029,N,w,M1,1000,1000
US,4629,N,US,8029,N,ww,M1,2000,2000
US,4629,N,US,8029,N,ww,M1,2000,2000
US,4629,N,US,9489,T,ww,M1,2000,2000
US,4629,N,US,9489,T,ww,M1,2000,2000
US,4629,N,US,9489,T,ww,M1,2000,2000
US,4629,N,US,9729,N,w,M1,1000,1000
US,4629,N,US,9729,N,ww,M1,2000,2000
US,4629,N,US,9729,N,ww,M1,2000,2000
US,4629,N,US,9929,D,w,M1,1000,1000
US,4629,N,US,9929,D,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,P,US,4628,P,ww,M1,2000,2000
US,4629,S,US,4601,P,ww,M1,2000,2000
US,4629,S,US,4619,P,ww,M1,2000,2000
US,4629,S,US,4624,P,ww,M1,2000,2000
US,4629,S,US,4628,P,ww,M1,2000,2000
US,4629,T,US,0169,D,ww,M1,2000,1738
US,4629,T,US,0669,T,ww,M1,2000,1285
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,2000
US,4629,T,US,0799,T,ww,M1,2000,1551
US,4629,T,US,1009,N,ww,M1,2000,1524
US,4629,T,US,1329,N,ww,M1,2000,1676
US,4629,T,US,1429,T,ww,M1,2000,1803
US,4629,T,US,1569,T,ww,M1,2000,1733
US,4629,T,US,1939,T,ww,M1,2000,1958
US,4629,T,US,2079,T,ww,M1,2000,2000
US,4629,T,US,2079,T,ww,M1,2000,1911
US,4629,T,US,2329,N,ww,M1,2000,1805
US,4629,T,US,2409,N,ww,M1,2000,1975
US,4629,T,US,2539,N,ww,M1,2000,1496
US,4629,T,US,2749,T,ww,M1,2000,1497
US,4629,T,US,2919,T,ww,M1,2000,1074
US,4629,T,US,3033,N,w,M1,1000,576
US,4629,T,US,3039,N,ww,M1,2000,1759
US,4629,T,US,3229,N,ww,M1,2000,1043
US,4629,T,US,3309,N,ww,M1,2000,1181
US,4629,T,US,3609,N,ww,M1,2000,1650
US,4629,T,US,3719,D,ww,M1,2000,1320
US,4629,T,US,3799,T,ww,M1,2000,1598
US,4629,T,US,3929,T,ww,M1,2000,1368
US,4629,T,US,4009,D,ww,M1,2000,983
US,4629,T,US,4022,P,ww,M1,2000,885
US,4629,T,US,4029,P,ww,M1,2000,1792
US,4629,T,US,4059,N,w,M1,1000,1000
US,4629,T,US,4059,N,ww,M1,2000,2000
US,4629,T,US,4059,N,ww,M1,2000,1373
US,4629,T,US,4059,P,ww,M1,2000,1191
US,4629,T,US,4101,P,ww,M1,2000,457
US,4629,T,US,4319,N,ww,M1,2000,1551
US,4629,T,US,4329,N,ww,M1,2000,2000
US,4629,T,US,4329,N,ww,M1,2000,2000
US,4629,T,US,4329,N,ww,M1,2000,2000
US,4629,T,US,4329,N,ww,M1,2000,2000
US,4629,T,US,4329,N,ww,M1,2000,2000
US,4629,T,US,4329,N,ww,M1,2000,2000
US,4629,T,US,4329,N,ww,M1,2000,1274
US,4629,T,US,4329,P,ww,M1,2000,2000
US,4629,T,US,4329,P,ww,M1,2000,2000
US,4629,T,US,4329,P,ww,M1,2000,2000
US,4629,T,US,4329,P,ww,M1,2000,889
US,4629,T,US,4369,D,ww,M1,2000,1952
US,4629,T,US,4519,S,ww,M1,2000,1430
US,4629,T,US,4529,P,ww,M1,2000,452
US,4629,T,US,4535,P,ww,M1,2000,1055
US,4629,T,US,4539,P,ww,M1,2000,1540
US,4629,T,US,4549,P,ww,M1,2000,1901
US,4629,T,US,4550,P,ww,M1,2000,1788
US,4629,T,US,4601,P,ww,M1,2000,1141
US,4629,T,US,4603,L,ww,M1,2000,0
US,4629,T,US,4603,L,ww,M1,2000,0
US,4629,T,US,4603,L,ww,M1,2000,0
US,4629,T,US,4603,L,ww,M1,2000,0
US,4629,T,US,4603,L,ww,M1,2000,0
US,4629,T,US,4603,L,ww,M1,2000,0
US,4629,T,US,460A,L,w,M1,1000,0
US,4629,T,US,460A,L,ww,M1,2000,0
US,4629,T,US,460A,L,ww,M1,2000,0
US,4629,T,US,4619,P,ww,M1,2000,868
US,4629,T,US,461BS,L,w,M1,1000,0
US,4629,T,US,461BS,L,ww,M1,2000,0
US,4629,T,US,461BS,L,ww,M1,2000,0
US,4629,T,US,4624,P,ww,M1,2000,1756
US,4629,T,US,4628,P,ww,M1,2000,1364
US,4629,T,US,462AS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,w,M1,1000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,462HS,L,ww,M1,2000,0
US,4629,T,US,4635,P,ww,M1,2000,1899
US,4629,T,US,4636,P,ww,M1,2000,1225
US,4629,T,US,4650,P,ww,M1,2000,1185
US,4629,T,US,4651,P,ww,M1,2000,1035
US,4629,T,US,4660,P,ww,M1,2000,849
US,4629,T,US,4663,L,w,M1,1000,0
US,4629,T,US,4675,P,ww,M1,2000,1114
US,4629,T,US,4689,P,ww,M1,2000,1603
US,4629,T,US,4690,P,ww,M1,2000,1530
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4694,L,ww,M1,2000,0
US,4629,T,US,4695,P,ww,M1,2000,1908
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4696,L,ww,M1,2000,0
US,4629,T,US,4697,L,w,M1,1000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4697,L,ww,M1,2000,0
US,4629,T,US,4715,P,ww,M1,2000,1774
US,4629,T,US,4720,P,ww,M1,2000,1742
US,4629,T,US,4724,P,ww,M1,2000,1784
US,4629,T,US,4730,P,ww,M1,2000,1480
