SLIC,Abbreviation,GMT_Offset,SLIC_Name,SLIC_Type,SLIC_CC,SLIC_State,Region,District,Building
59PB ,WYEMT ,-7, WEST YELLOWSTONE     ,EX PT   ,US, MT,3,76,5971
59PC ,SIDMT ,-7, SIDNEY               ,EX PT   ,US, MT,3,76,5931
59PD ,SIDAP ,-7, SIDNEY AIRPORT       ,ARPT    ,US, MT,3,76,5931
59PE ,GLAAP ,-7, GLASGOW AIRPORT      ,ARPT    ,US, MT,3,76,5920
59PF ,GARMT ,-7, GARRISON MT EXCHANGE ,EX PT   ,US, MT,3,76,5969
59TF ,THFMT ,-7, THOMPSON FALLS MEET P,EX PT   ,US, MT,3,76,5991
59US ,USBMT ,-7, UPS STORE BIG FORK   ,EX PT   ,US, MT,3,76,5990
5B2  ,5B2   ,-5, SARATOGA (SAR. SPRGS),ARPT    ,US, NY,22,65,1229
6000,WAUIL ,-6, WAUKEGAN             ,CTR     ,US, IL,3,46,6000
6001,6001,-6, NORTHBROOK-BEACHVIEW ,CTR     ,US, IL,3,46,6009
6002,6002,-6, NORTHBROOK-LAKEVIEW  ,CTR     ,US, IL,3,46,6009
6003,6003,-6, PALIL TO CACH DAY    ,CPU     ,US, IL,3,46,6029
6004,6004,-6, SOUTH                ,CTR     ,US, IL,3,46,6029
6005,6005,-6, DEKALB TDP SPECIAL SH,CPU     ,US, IL,3,46,6011
6006,6006,-6, GREAT LAKES          ,CTR     ,US, IL,3,46,6009
6007,6007,-6, PALATINE SATURDAY AIR,ACTR    ,US, IL,3,46,6029
6008,6008,-6, MCH - 6009           ,CPU     ,US, IL,3,46,6009
6009,NORIL ,-6, NORTHBROOK           ,HUB     ,US, IL,3,46,6009
600CD,600CD ,-6, CACH-A-DAY VIS       ,CPU     ,US, IL,3,46,6009
600LT,600LT ,-6,Customer Location,CSL     ,US, IL,3,46,  600LT 
600UL,600UL ,-6,Customer Location,CSL     ,US, IL,3,46,  600UL 
6010,6010,-6, FRANKLIN PARK-WEST   ,CTR     ,US, IL,3,46,6019
6011,DEKIL ,-6, DE KALB              ,CTR     ,US, IL,3,46,6011
6012,SFWRR ,-6, SANTA FE-WILLOW SPRIN,RAIL YD ,US, IL,10,17,6049
6013,6013,-6, FAR NORTH            ,CTR     ,US, IL,3,46,6029
6014,6014,-6, ADDISON-NAPERVILLE   ,CTR     ,US, IL,3,46,6039
6016,6016,-6, ADDISON-OAK BROOK    ,CTR     ,US, IL,3,46,6039
6017,6017,-6, ADDISON-ADDISON      ,CTR     ,US, IL,3,46,6039
6018,6018,-6, FRAIL T-CACH T TRANSF,CPU     ,US, IL,3,46,6019
6019,FRAIL ,-6, FRANKLIN PARK        ,HUB     ,US, IL,3,46,6019
601AM,XUSN  ,-6,Customer Location,CSL     ,US, IL,3,46,  601AM 
601FD,601FD ,-6,Customer Location,CSL     ,US, IL,3,46,  601FD 
6020,6020,-6, NORTH                ,CTR     ,US, IL,3,46,6029
6021,6021,-6,Customer Location,CSL     ,US, IL,3,46,6021
6022,6022,-6, PAL TDP TO ADD NIGHT ,CPU     ,US, IL,3,46,6029
6023,6023,-6, ADDISON TDP/PKG      ,CPU     ,US, IL,3,46,6039
6024,6024,-6, WEST                 ,CTR     ,US, IL,3,46,6029
6026,6026,-6, PALATINE AIR         ,ACTR    ,US, IL,3,46,6029
6027,STEIL ,-6, ST ELMO              ,RAIL YD ,US, IL,3,46,6069
6028,6028,-6, PALATINE             ,CPU     ,US, IL,3,46,6029
6029,PALIL ,-6, PALATINE             ,HUB     ,US, IL,3,46,6029
602AM,602AM ,-6,Customer Location,CSL     ,US, IL,3,46,  602AM 
602GM,602GM ,-6,Customer Location,CSL     ,US, IL,3,46,  602GM 
602PL,602PL ,-6,Customer Location,CSL     ,US, IL,3,46,  602PL 
602TD,602TD ,-6,Customer Location,CSL     ,US, IL,3,46,6029
6030,6030,-6, EAST                 ,CTR     ,US, IL,3,46,6029
6031,6031,-6, FRANKLIN PARK SOUTHWE,CTR     ,US, IL,3,46,6019
6032,6032,-6, AIR EXCEPTION        ,ACTR    ,US, IL,3,46,6019
6033,6033,-6, JEFF ST. PRELOAD     ,ACTR    ,US, IL,3,46,6069
6034,6034,-6, ADDISON AIR          ,ACTR    ,US, IL,3,46,6039
6036,6036,-6, HARVEY LOCAL TO JEFF ,CPU     ,US, IL,3,46,6041
6037,6037,-6, ADDISON              ,DSH     ,US, IL,3,46,6039
6038,6038,-6, ADDISON              ,CPU     ,US, IL,3,46,6039
6039,ADDIL ,-6, ADDISON              ,HUB     ,US, IL,3,46,6039
603DA,603DA ,-6, ADDISON DAY SORT CPU ,CPU     ,US, IL,3,46,6039
603FD,603FD ,-6,Customer Location,CSL     ,US, IL,3,46,  603FD 
6040,6040,-6, AIR EXPRESS          ,ACTR    ,US, IL,3,46,6019
6041,HARIL ,-6, HARVEY-HARVEY        ,CTR     ,US, IL,3,46,6041
6042,LPTIL ,-6, LOCKPORT             ,CTR     ,US, IL,3,46,6042
6043,JOLIL ,-6, JOLIET               ,CTR     ,US, IL,3,46,6043
6044,S605S ,-6, CACH - S605S         ,STS     ,US, IL,10,17,6059
6045,6045,-6, BEVERLY              ,CTR     ,US, IL,3,46,6049
6046,6046,-6, BEDIL TO CACH DAY    ,CPU     ,US, IL,3,46,6049
6047,6047,-6, CACH DROPSHIP        ,DSH     ,US, IL,3,46,6049
6048,6048,-6, CACH TDP             ,CPU     ,US, IL,10,17,6059
6049,BEDIL ,-6, BEDFORD PARK         ,HUB     ,US, IL,3,46,6049
604AM,MDW4  ,-6,Customer Location,CSL     ,US, IL,3,46,  604AM 
604CN,604CN ,-6,Customer Location,CSL     ,US, IL,3,46,6042
604CT,604CT ,-6,Customer Location,CSL     ,US, IL,3,46,6042
604HC,604HC ,-6,Customer Location,CSL     ,US, IL,3,46,  604HC 
604HF,604HF ,-6,Customer Location,CSL     ,US, IL,3,46,  604HF 
6050,6050,-6, ADDISON-AURORA       ,CTR     ,US, IL,3,46,6039
6051,WESIL ,-6, WESTMONT             ,CTR     ,US, IL,3,46,6051
6052,6052,-6, JOLIET L TO CCHIL N  ,CPU     ,US, IL,3,46,6043
6053,1DAIL ,-6, JEFFERSON-1 DAY AIR  ,ACTR    ,US, IL,3,46,6069
6057,6057,-6, CACH DAY DROPSHIP    ,DSH     ,US, IL,3,46,6049
6058,6058,-6, BEDFORD PK TO CACH NI,CPU     ,US, IL,3,46,6049
6059,CCHIL ,-6, CACH                 ,HUB     ,US, IL,10,17,6059
605AM,MDW6  ,-6,Customer Location,CSL     ,US, IL,3,46,  605AM 
605FD,605FD ,-6,Customer Location,CSL     ,US, IL,3,46,  605FD 
6060,6060,-6, LOOP                 ,CTR     ,US, IL,3,46,6069
6061,S605T ,-6, CACH-S605T           ,STS     ,US, IL,10,17,6059
6062,6062,-6, WRIGLEYVILLE         ,CTR     ,US, IL,3,46,6069
6063,6063,-6, LINCOLN PARK         ,CTR     ,US, IL,3,46,6069
6064,6064,-6, JEFFERSON-MID SOUTH  ,CTR     ,US, IL,3,46,6069
6065,S605N ,-6, CACH-S605N           ,STS     ,US, IL,10,17,6059
6066,6066,-6, BROOKFIELD           ,CTR     ,US, IL,3,46,6049
6067,DOBIL ,-6, JEFIL CPU            ,CPU     ,US, IL,3,46,6069
6068,6068,-6, METRO CHICAGO - 6069 ,CPU     ,US, IL,3,46,6069
6069,JEFIL ,-6, JEFFERSON ST         ,HUB     ,US, IL,3,46,6069
6070,MONIL ,-6, MONROE AIR WALKER CEN,ACTR    ,US, IL,3,46,6069
6071,6071,-6, FRANKLIN PARK NORTHEA,CTR     ,US, IL,3,46,6019
6072,6072,-6, ILNOR-CACH N TRANSFER,CPU     ,US, IL,3,46,6009
6073,6073,-6, JEFFERSON-ON CALL AI ,ACTR    ,US, IL,3,46,6069
6074,6074,-6, PALATINE TO ADDISON T,CPU     ,US, IL,3,46,6029
6075,6075,-6, ASC99-6              ,ACTR    ,US, IL,3,46,6075
6076,6076,-6, MCH-SAT DELIVERY     ,ACTR    ,US, IL,3,46,6069
6077,CHIIL ,-6, ILBED-CACH T TRANSFER,CPU     ,US, IL,3,46,6049
6078,6078,-6, METRO CHI - ADDISON  ,CPU     ,US, IL,3,46,6019
6079,CTOFC ,-6, NCR INTERMODEL DEPT  ,HUB     ,US, IL,3,46,6069
607AM,MDW7L ,-6,Customer Location,CSL     ,US, IL,3,46,  607AM 
6081,6081,-6, CACH RETURNS         ,CTR     ,US, IL,10,17,6059
6082,6082,-6, ROCKIL TDP           ,CPU     ,US, IL,3,46,6126
6084,CDWIL ,-6,Customer Location,CSL     ,US, IL,3,46,6084
6086,6086,-6, MCH-MICHIGAN ASC     ,ACTR    ,US, IL,3,46,6069
6087,S601N ,-6, FRANKLIN PARK - S601N,STS     ,US, IL,3,46,6019
6088,6088,-6, FRANKLIN PK TO CACH N,CPU     ,US, IL,3,46,6019
6089,ORDAP ,-6, O'HARE(CHGO)AIRPORT  ,ARPT    ,US, IL,3,46,6089
608AM,MDW8  ,-6,Customer Location,CSL     ,US, IL,3,46,  608AM 
6090,KANIL ,-6, KANKAKEE             ,CTR     ,US, IL,3,46,6090
6091,6091,-6, HARVEY L-CACH T TRANS,CPU     ,US, IL,3,46,6041
6093,S605D ,-6, CACH - S605D         ,STS     ,US, IL,10,17,6059
6094,NRBAP ,-6, NORTHBROOK AIRPORT   ,ACTR    ,US, IL,3,46,6009
6095,6095,-6, ADDISON PTM          ,CTR     ,US, IL,3,46,6039
6096,6096,-6, PALATINE PTM         ,CTR     ,US, IL,3,46,6029
6097,6097,-6, FRANKLIN PARK PRELOAD,CTR     ,US, IL,3,46,6019
6098,6098,-6, KANKAKEE SPEC SHPRS  ,CPU     ,US, IL,3,46,6090
6099,HRVAP ,-6, HARVEY AIR SORT      ,ARPT    ,US, IL,3,46,6041
609AM,MDW9  ,-6,Customer Location,CSL     ,US, IL,3,46,  609AM 
6.00E+48,E47IL ,-6, NORFOLK SOUTHERN 47TH,RAIL YD ,US, IL,3,46,6069
60FP ,FPKGF ,-6, FRANKLIN PARK        ,FRT     ,US, IL,27,8,  60FP  
60NB ,BOLIL ,-6, BOLINGBROOK          ,EX PT   ,US, IL,3,46,6090
60NH ,CPOIL ,-6, CHICAGO POST OFFICE  ,EX PT   ,US, IL,3,46,6069
60NJ ,LOAIL ,-6, LINCOLN OASIS        ,EX PT   ,US, IL,3,46,6041
60NL ,SHOIL ,-6, SOUTH HOLLAND        ,EX PT   ,US, IL,3,46,6041
60NM ,60NM  ,-5, WEST POINT           ,EX PT   ,US, IN,3,46,4790
60NV ,MVEIL ,-6, MT. VERNON           ,EX PT   ,US, IL,7,49,6280
60OS ,OSTIL ,-6, ONE STOP             ,EX PT   ,US, IL,3,46,6041
60PA ,VMPIL ,-6, VOLO MEET POINT      ,EX PT   ,US, IL,3,46,6029
60PB ,WMPIL ,-6, WOODFIELD MEET POINT ,EX PT   ,US, IL,3,46,6029
60RV ,RIVIL ,-6, RIVERSIDE P/U        ,EX PT   ,US, IL,3,46,6049
60UU ,URUGF ,-6, URUAPAN              ,FRT     ,US, TX,27,8,7832
60XA ,MACIL ,-6, SHOREWOOD MEET MCDONA,EX PT   ,US, IL,3,46,6069
6100,RFAIL ,-6, ROCK FALLS           ,CTR     ,US, IL,3,46,6100
6101,6101,-6, ADDISON SATURDAY AIR ,ACTR    ,US, IL,3,46,6039
6102,SOHGF ,-6, SOUTH HOLLAND        ,FRT     ,US, IL,27,8,6102
6103,FREIL ,-6, FREEPORT             ,CTR     ,US, IL,3,46,6103
6104,6104,-6, BEDFORD PARK PRELOAD ,CTR     ,US, IL,3,46,6049
6105,6105,-6, MANITOBA - SERVICE   ,CTR     ,CA, MB,12,97,6219
6106,6106,-6, NORTHBROOK PTM       ,CTR     ,US, IL,3,46,6009
6107,S601S ,-6, FRANKLIN PK - S601S  ,STS     ,US, IL,3,46,6019
6108,6108,-6, ADD TDP TO ADD NIGHT ,CPU     ,US, IL,3,46,6039
6109,RFDAP ,-6, ROCKFORD AIR SORT    ,ARPT    ,US, IL,3,46,6119
6110,6110,-6, JOLIET L TO CCHIL T  ,CPU     ,US, IL,3,46,6043
6111,6111,-6, ROCKFORD             ,CTR     ,US, IL,3,46,6119
6112,S603S ,-6, ADDISON - S603S      ,STS     ,US, IL,3,46,6039
6113,S606S ,-6, JEFFERSON ST-S606S   ,STS     ,US, IL,3,46,6069
6114,S611N ,-6, ROCKFORD - S611N     ,STS     ,US, IL,3,46,6119
6115,6115,-6, PCL - WINNIPEG EXPORT,CTR     ,CA, MB,12,97,6115
6117,6117,-6, BEDFORD PARK         ,STS     ,US, IL,3,46,6049
6118,6118,-6, ROCKFORD TDP         ,CPU     ,US, IL,3,46,6119
6119,RFDIL ,-6, ROCKFORD AIR HUB     ,HUB     ,US, IL,3,46,6119
6120,S611S ,-6, ROCKFORD AIR - S611S ,STS     ,US, IL,3,46,6119
6121,S611D ,-6, ROCKFORD AIR - S611D ,STS     ,US, IL,3,46,6119
6122,6122,-6,Customer Location,CSL     ,US, IL,3,46,6043
6123,6123,-6, ROCKFALLS TDP        ,CPU     ,US, IL,3,46,6100
6124,S608S ,-6, OHARE APT - S608S    ,STS     ,US, IL,3,46,6089
6125,6125,-6, DISTRICT AIR SHUTTLE ,CPU     ,US, IL,3,46,6069
6126,RISIL ,-6, ROCK ISLAND          ,CTR     ,US, IL,3,46,6126
6127,6127,-6, ROCK ISLAND TDP SPECI,CPU     ,US, IL,3,46,6126
6128,6128,-6, NORIL TO CACH DAY    ,CPU     ,US, IL,3,46,6009
6129,MLIAS ,-6, MOLINE               ,ARPT    ,US, IL,3,46,6039
6133,6133,-6, WAUKEGAN TO PALATINE ,CPU     ,US, IL,3,46,6000
6134,6134,-6, MCH-MADISON ASC      ,ACTR    ,US, IL,3,46,6069
6135,PERIL ,-6, PERU                 ,CTR     ,US, IL,3,46,6135
6136,6136,-6, ADDISON TO CACH NIGHT,CPU     ,US, IL,3,46,6039
6137,6137,-6, EXTENDED SATURDAY    ,ACTR    ,US, IL,3,46,6119
6138,6138,-6, PERU TDP             ,CPU     ,US, IL,3,46,6135
6140,GALIL ,-6, GALESBURG            ,CTR     ,US, IL,3,46,6140
6141,6141,-6, MCH-LASALLE ASC      ,ACTR    ,US, IL,3,46,6069
6143,6143,-6, ASC99-3              ,ACTR    ,US, IL,3,46,6075
6144,6144,-6, SA-D2 BRANDON        ,CTR     ,CA, MB,12,97,6379
6145,6145,-6, SA-BRANDON           ,CTR     ,CA, MB,12,97,6145
6146,6146,-6, ASC99-4              ,ACTR    ,US, IL,3,46,6075
6147,GBNIL ,-6, GALESBURG-BURL NRTHN ,RAIL YD ,US, IL,3,46,6140
6148,6148,-6, GALESBURG            ,CPU     ,US, IL,3,46,6140
6149,GBGAS ,-6, GALESBURG AIR SORT   ,ARPT    ,US, IL,3,46,6140
6151,6151,-6,Customer Location,CSL     ,US, IL,3,46,6039
6153,6153,-6, ASC99-5              ,ACTR    ,US, IL,3,46,6075
6154,6154,-6, FPK SAT AIR          ,ACTR    ,US, IL,3,46,6019
6155,6155,-6, ILLINOIS DIST TO CACH,CPU     ,US, IL,3,46,6039
6158,6158,-6, WESTMONT L TO CCHIL N,CPU     ,US, IL,3,46,6051
6159,PEXIL ,-6, PALATINE EX IMP ODC  ,HUB     ,US, IL,3,46,6029
6160,PEOIL ,-6, PEORIA               ,CTR     ,US, IL,3,46,6160
6161,6161,-6, UNIVERSITY           ,CTR     ,US, IL,3,46,6069
6162,6162,-6, WAUKEGAN L TO NORIL T,CPU     ,US, IL,3,46,6000
6163,6163,-6, NBK SAT AIR          ,ACTR    ,US, IL,3,46,6009
6164,6164,-6, MCH-MONROE ASC       ,ACTR    ,US, IL,3,46,6069
6167,SETIL ,-6, ST. ELMO CSX         ,RAIL YD ,US, IL,3,46,6059
6168,6168,-6, PEORIA               ,CPU     ,US, IL,3,46,6160
6169,PIAAS ,-6, GREATER PEORIA       ,ARPT    ,US, IL,3,46,6169
6170,BLOIL ,-6, BLOOMINGTON          ,CTR     ,US, IL,3,46,6170
6171,6171,-6, ADDISON NIGHT STS    ,STS     ,US, IL,3,46,6039
6172,6172,-6, BPK SAT AIR          ,ACTR    ,US, IL,3,46,6049
6175,L7DIL ,-6, DEKALB TDP TO ADDIL T,CPU     ,US, IL,3,46,6011
6176,SERIL ,-6,Customer Location,CSL     ,US, IL,3,46,6176
6177,RFMIL ,-6," ROCKFORD SUNDAY ""M"" S",STS     ,US, IL,3,46,6119
6178,6178,-6, BLOOMINGTON          ,CPU     ,US, IL,3,46,6170
6179,DNVAS ,-6, DANVILLE AIR SORT    ,ARPT    ,US, IL,3,46,6183
6181,AURGF ,-6, AURORA               ,FRT     ,US, IL,27,8,6181
6182,URBIL ,-6, URBANA               ,CTR     ,US, IL,3,46,6182
6183,DANIL ,-6, DANVILLE             ,CTR     ,US, IL,3,46,6183
6184,CGOGF ,-6, CHICAGO              ,FRT     ,US, IL,27,8,6184
6185,RFDGF ,-6, ROCKFORD             ,FRT     ,US, IL,27,8,6185
6187,6187,-6, FREEPORT SPEC SHPRS  ,CPU     ,US, IL,3,46,6103
6188,6188,-6, URBANA               ,CPU     ,US, IL,3,46,6182
6189,CMIAS ,-6, WILLARD (CHAMPAIGN)  ,ARPT    ,US, IL,3,46,6182
6192,RKIGF ,-6, ROCK ISLAND          ,FRT     ,US, IL,27,8,6192
6193,MTTIL ,-6, MATTOON              ,CTR     ,US, IL,7,49,6193
6195,URBHO ,-6,Customer Location,CSL     ,US, IL,3,46,6195
6197,6197,-6, MATTOON CPU          ,CPU     ,US, IL,7,49,6193
6198,6198,-6, WESTMONT L TO CCHIL T,CPU     ,US, IL,3,46,6051
6199,AEXIL ,-6, ADDISON EX IMP ODC   ,HUB     ,US, IL,3,46,6039
61CO ,RCGIL ,-6, ROCKFORD CARGO       ,EX PT   ,US, IL,3,46,6119
61EP ,PROIL ,-6, PROGRESSIVE IMPRESSIO,EX PT   ,US, IL,3,46,6170
61FC ,FCYIL ,-6, FARMER CITY          ,EX PT   ,US, IL,3,46,6182
61HL ,HILIL ,-6, HILLSDALE            ,EX PT   ,US, IL,3,46,6126
61HO ,HOTIL ,-6," HOTEL(RCKFRD,IL,SLEEP",EX PT   ,US, IL,3,46,6119
61KP ,KIPIL ,-6," KICKAPOO, IL         ",EX PT   ,US, IL,3,46,6160
61LE ,LERIL ,-6," LE ROY, IL           ",EX PT   ,US, IL,3,46,6170
61LR ,LORIL ,-6, LORENZO ROAD         ,EX PT   ,US, IL,3,46,6059
61NC ,61NC  ,-6, MARENGO              ,EX PT   ,US, IL,3,46,6039
61ND ,61ND  ,-6, RT 20/RT 84          ,EX PT   ,US, IL,3,46,6039
61NE ,SLIIL ,-6, STATELINE(WISC-ILL)  ,EX PT   ,US, IL,3,46,6039
61NF ,STOIL ,-6, STOCKTON EXCHANGE    ,EX PT   ,US, IL,3,46,6039
61NG ,FARIL ,-6, I-88/FARNSWORTH      ,EX PT   ,US, IL,3,46,6039
61P1 ,EXPT1 ,-6, EXCHANGE POINT #1    ,EX PT   ,US, IL,3,46,6160
61P2 ,EXPT2 ,-6, EXCHANGE POINT #2    ,EX PT   ,US, IL,3,46,6170
61P3 ,EXPT3 ,-6, EXCHANGE POINT #3    ,EX PT   ,US, IL,3,46,6090
61P4 ,EXPT4 ,-6, EXCHANGE POINT #4    ,EX PT   ,US, IL,3,55,6230
61P5 ,EXPT5 ,-6, EXCHANGE POINT #5    ,EX PT   ,US, IL,3,46,6270
61P6 ,EXPT6 ,-6, EXCHANGE POINT #6    ,EX PT   ,US, IL,3,46,6252
61P7 ,EXPT7 ,-6, EXCHANGE POINT #7    ,EX PT   ,US, IL,3,55,6220
61P8 ,EXPT8 ,-6, EXCHANGE POINT #8    ,EX PT   ,US, IL,7,49,6280
61RJ ,RFJIL ,-6, FLYING J ROCKFORD    ,EX PT   ,US, IL,3,46,6119
61RO ,ZPSIL ,-6, ROCHELLE             ,EX PT   ,US, IL,27,8,6185
61RR ,ZRMIL ,-6, MENDOTA              ,EX PT   ,US, IL,27,8,6181
61SP ,CHWIL ,-6, SCHWARZ PAPER CO.    ,EX PT   ,US, IL,3,46,6009
6200,ALTIL ,-6, ALTON                ,CTR     ,US, IL,3,55,6200
6202,CUEMX ,-6, CUERNAVACA           ,CTR     ,MX,   ,13,21,6202
6205,6205,-6, SA-GUERRERO          ,CTR     ,MX,   ,13,21,6205
6206,6206,-6,Customer Location,CSL     ,US, IL,3,46,6206
6208,6208,-6, ALTON CPU            ,CPU     ,US, IL,3,55,6200
6209,3TVAP ,-6, TAYLORVILLE AIR SORT ,ARPT    ,US, IL,3,46,6270
620AM,STL4  ,-6,Customer Location,CSL     ,US, IL,3,55,  620AM 
6210,6210,-6, WINNIPEG CENTRE      ,CTR     ,CA, MB,12,97,6219
6212,6212,-6, DANVILLE CPU         ,CPU     ,US, IL,3,46,6183
6217,6217,-6, WINNIPEG SOP         ,DSH     ,CA, MB,12,97,6219
6218,6218,-6, ILHAR-CACH N TRANSFER,CPU     ,US, IL,3,46,6041
6219,WPGMB ,-6, WINNIPEG HUB         ,HUB     ,CA, MB,12,97,6219
621AM,STL7  ,-6,Customer Location,CSL     ,US, IL,3,55,  621AM 
6220,BELIL ,-6, BELLEVILLE           ,CTR     ,US, IL,3,55,6220
6224,6224,-6, ALTON SPEC SHPRS     ,CPU     ,US, IL,3,55,6200
6226,PEOGF ,-6, PEORIA               ,FRT     ,US, IL,27,8,6160
6228,6228,-6, BELLEVILLE           ,CPU     ,US, IL,3,55,6220
622SB,622SB ,-6,Customer Location,CSL     ,US, IL,3,55,  622SB 
6230,QCYIL ,-6, QUINCY               ,CTR     ,US, IL,3,55,6230
6239,FEXIL ,-6, FRANKLIN PARK EX IMP ,HUB     ,US, IL,3,46,6019
6245,OLNIL ,-6, OLNEY                ,CTR     ,US, IL,7,49,6245
6246,DECGF ,-6, DECATUR              ,FRT     ,US, IL,27,8,6246
6248,6248,-6, OLNEY CPU            ,CPU     ,US, IL,7,49,6245
6249,DECAS ,-6, DECATUR              ,ARPT    ,US, IL,3,46,6249
624DL,624DL ,-6,Customer Location,CSL     ,US, IL,7,49,6245
6250,S624N ,-6, DECATUR APT - S624S  ,STS     ,US, IL,3,46,6252
6252,DCTIL ,-6, DECATUR              ,CTR     ,US, IL,3,46,6252
6255,6255,-6, WALMART.COM          ,CPU     ,US, IL,3,46,6043
6256,S625N ,-6, DECATUR - S625N      ,STS     ,US, IL,3,46,6252
6257,6257,-6, DECATUR              ,DSH     ,US, IL,3,46,6252
6258,6258,-6, WAUK SPECIAL SHIPPERS,CPU     ,US, IL,3,46,6000
6259,DECIL ,-6, DECATUR              ,HUB     ,US, IL,3,46,6259
6263,SSAIL ,-6,Customer Location,CSL     ,US, IL,3,46,6263
6264,6264,-6, TUCKER ROCKY DIST    ,CPU     ,US, IL,3,46,6051
6265,JACIL ,-6, JACKSONVILLE         ,CTR     ,US, IL,3,55,6265
6266,QILGF ,-6, QUINCY               ,FRT     ,US, IL,27,8,6230
6267,6267,-6, S&S ACTIVEWEAR       ,CPU     ,US, IL,3,46,6051
6268,6268,-6, JACKSONVILLE CPU TO S,CPU     ,US, IL,3,55,6265
6270,SPRIL ,-6, SPRINGFIELD          ,CTR     ,US, IL,3,46,6270
6271,SRSIL ,-6,Customer Location,CSL     ,US, IL,3,46,6271
6275,SJCAF ,-8, CARTCO SAN JOSE CENTE,FRT     ,US, CA,27,5,6275
6276,6276,-6, MERIDA CENTER        ,CTR     ,MX,   ,13,21,6276
6277,6277,-6, MERIDA GATEWAY       ,ARPT    ,MX,   ,13,21,6277
6279,WINMB ,-6, WINNIPEG INT'L       ,HUB     ,CA, MB,12,97,6219
6280,CENIL ,-6, CENTRALIA            ,CTR     ,US, IL,7,49,6280
6281,6281,-6, CENIL-UNIV           ,CTR     ,US, IL,7,49,6280
6282,MTVGF ,-6, MOUNT VERNON         ,FRT     ,US, IL,27,8,6282
6285,6285,-6, CENTRALIA SPEC SHPRS ,CPU     ,US, IL,7,49,6280
6286,TNBGF ,-6, THUNDER BAY          ,FRT     ,CA, MB,27,9,6286
6288,6288,-6, CENTRALIA            ,CPU     ,US, IL,7,49,6280
6290,MARIL ,-6, MARION               ,CTR     ,US, IL,7,49,6290
6293,MTOIL ,-6, MATTOON AIR SORT     ,ARPT    ,US, IL,7,49,6193
6298,6298,-6, MARION               ,CPU     ,US, IL,7,49,6290
6299,MWAAS ,-6, WILLIAMSON (MARION)  ,ARPT    ,US, IL,7,49,6290
62BN ,BRDMB ,-6, BRANDON              ,EX PT   ,CA, MB,12,97,6219
62BY ,BRRIL ,-6, BARRY                ,EX PT   ,US, IL,3,55,6265
62CV ,CVAGF ,-6, CUERNAVACA           ,FRT     ,US, TX,27,8,7832
62DI ,DIXIL ,-6, DIX                  ,EX PT   ,US, IL,7,49,6280
62FK ,ZFKIL ,-6, W. FRANKFORT         ,EX PT   ,US, IL,27,8,6246
62GC ,GCIIL ,-6, GRANITE CITY         ,EX PT   ,US, IL,3,55,6200
62GL ,GL4IL ,-6, UNION PACIFIC GLOBAL ,RAIL YD ,US, IL,3,46,6039
62GR ,GRYIL ,-6, GRAYVILLE            ,EX PT   ,US, IL,7,49,6245
62GT ,GASMB ,-6, GAS TRAX PEMBINA     ,EX PT   ,CA, MB,12,97,6219
62GY ,ZGRIL ,-6, GRANITE CITY         ,EX PT   ,US, IL,27,8,6336
62IA ,INAIL ,-6, INA                  ,EX PT   ,US, IL,7,49,6290
62LI ,LITIL ,-6," LITCHFIELD, IL       ",EX PT   ,US, IL,3,55,6200
62LV ,LVIIL ,-6, LIVINGSTON           ,EX PT   ,US, IL,3,46,6059
62MG ,MGOIL ,-6, MARENGO              ,EX PT   ,US, IL,3,46,6039
62MN ,ZMAIL ,-6, MARION               ,EX PT   ,US, IL,27,8,6282
62MO ,MORIL ,-6, MORRIS EXCHANGE POINT,EX PT   ,US, IL,10,17,6059
62MV ,MVNIL ,-6," MOUNT VERNON, IL     ",EX PT   ,US, IL,3,55,6280
62NA ,BRMIL ,-6, BRIMFIELD            ,EX PT   ,US, IL,3,46,6160
62NB ,CAIIL ,-6, CAIRO                ,EX PT   ,US, IL,7,49,6290
62NC ,CHNIL ,-6, CHENOA               ,EX PT   ,US, IL,3,46,6170
62ND ,DAVIL ,-6, DANVILLE             ,EX PT   ,US, IL,3,46,6183
62NE ,EFFIL ,-6, EFFINGHAM            ,EX PT   ,US, IL,7,49,6193
62NF ,GILIL ,-6, GILMAN               ,EX PT   ,US, IL,3,46,6090
62NG ,GREIL ,-6, GREENVILLE           ,EX PT   ,US, IL,7,49,6280
62NH ,MCLIL ,-6, MCLEAN               ,EX PT   ,US, IL,3,46,6170
62NJ ,METIL ,-6, METROPOLIS           ,EX PT   ,US, IL,7,49,6290
62NK ,OGDIL ,-6, OGDEN                ,EX PT   ,US, IL,7,49,6245
62NL ,R13IL ,-6, RT 13 - 157          ,EX PT   ,US, IL,7,49,6290
62NM ,VIEIL ,-6, VIENNA               ,EX PT   ,US, IL,7,49,6290
62OF ,OFAIL ,-6, O'FALLON             ,EX PT   ,US, IL,3,55,6220
62OK ,OKAIL ,-6, OKAWVILLE            ,EX PT   ,US, IL,3,55,6220
62PB ,PUSMB ,-6, PEMBINA US BOARDER   ,EX PT   ,CA, MB,12,97,6219
62SH ,SLLMB ,-6," SHELL STATION, VIRDEN",EX PT   ,CA, MB,12,97,6219
62ST ,STAIL ,-6," STAUNTON, IL         ",EX PT   ,US, MO,3,55,6200
62TR ,ZTRIL ,-6, TROY                 ,EX PT   ,US, IL,27,8,6246
62UP ,FUPIL ,-6, ULLIN FILL UP MART   ,EX PT   ,US, IL,7,49,6290
