SLIC,Region Num,District Num,Facility Latitude,Facility Longitude,CC,SORT,CAP,SPAN,STRT
6103,2.25,46.0,42.3019,-89.61399999999998,US,P,1404.0,403.0,400.0
6104,2.25,46.5,41.7595,-87.7865,US,P,870000.0,403.0,400.0
6119,2.25,46.0,42.2,-89.09,US,N,135023.0,403.0,2200.0
6119,2.25,46.0,42.2,-89.09,US,P,10189.0,403.0,400.0
6119,2.25,46.0,42.2,-89.09,US,S,999999.0,403.0,300.0
6119,2.25,46.0,42.2,-89.09,US,T,30033.0,403.0,1700.0
6126,2.25,46.0,41.4534,-90.5439,US,L,2550.0,328.0,1700.0
6126,2.25,46.0,41.4534,-90.5439,US,P,3920.0,403.0,400.0
6135,2.25,46.0,41.32899999999999,-89.1131,US,L,4292.0,328.0,1700.0
6135,2.25,46.0,41.32899999999999,-89.1131,US,P,4800.0,403.0,400.0
6169,2.2,46.8,40.70526,-89.57972,US,S,3690.0,403.0,300.0
6169,2.2,46.8,40.70526,-89.57972,US,T,2730.0,403.0,1700.0
6182,2.25,46.5,40.1225,-88.2195,US,L,5001.0,328.0,1700.0
6182,2.25,46.5,40.1225,-88.2195,US,P,4880.0,403.0,400.0
6183,2.25,46.5,40.1016,-87.6317,US,L,5136.0,328.0,1700.0
6183,2.25,46.5,40.1016,-87.6317,US,P,1261.0,403.0,400.0
6193,3.25,48.0,39.4635,-88.3712,US,L,4250.0,328.0,1700.0
6193,3.25,48.0,39.4635,-88.3712,US,P,1840.0,403.0,400.0
6195,2.2,46.4,40.1489,-88.2734,US,L,1019999.0,328.0,1700.0
6206,2.2,46.0,41.7714,-88.1995,US,L,1239999.0,328.0,1700.0
6245,3.25,48.0,38.7131,-88.0904,US,L,2813.0,328.0,1700.0
6245,3.25,48.0,38.7131,-88.0904,US,P,1746.0,403.0,400.0
6252,2.25,46.5,39.8779,-88.9482,US,L,6445.0,328.0,1700.0
6252,2.25,46.5,39.8779,-88.9482,US,P,2420.0,403.0,400.0
6259,2.25,46.5,39.8606,-88.9291,US,N,20000.0,403.0,2200.0
6265,2.25,51.0,39.7232,-90.2165,US,L,2813.0,328.0,1700.0
6265,2.25,51.0,39.7232,-90.2165,US,P,1372.0,403.0,400.0
6302,3.0,55.0,38.1997,-90.391,US,L,5084.0,328.0,1700.0
6302,3.0,55.0,38.1997,-90.391,US,P,1751.0,403.0,400.0
6309,3.0,55.0,38.7766,-90.4644,US,N,100000.0,403.0,2200.0
6309,3.0,55.0,38.7766,-90.4644,US,P,120999.0,403.0,400.0
6309,3.0,55.0,38.7766,-90.4644,US,S,100000.0,403.0,300.0
6309,3.0,55.0,38.7766,-90.4644,US,T,100000.0,403.0,1700.0
6319,3.0,55.0,38.6651,-90.1749,US,P,7004.0,403.0,400.0
6319,3.0,55.0,38.6651,-90.1749,US,T,20000.0,403.0,1700.0
6329,3.0,55.0,38.7498,-90.3472,US,S,2460.0,403.0,300.0
6329,3.0,55.0,38.7498,-90.3472,US,T,2490.0,403.0,1700.0
6331,2.8,55.0,38.7766,-90.4644,US,L,790000.0,328.0,1700.0
6381,3.0,55.0,0.0,0.0,US,L,2042.0,328.0,1700.0
6381,3.0,55.0,0.0,0.0,US,P,1530.0,403.0,400.0
6419,4.0,54.5,39.1077,-94.6126,US,P,8634.0,403.0,400.0
6419,4.0,54.5,39.1077,-94.6126,US,T,29000.0,403.0,1700.0
6429,4.0,54.5,39.3064,-94.7183,US,S,940000.0,403.0,300.0
6429,4.0,54.5,39.3064,-94.7183,US,T,860000.0,403.0,1700.0
6463,2.5714285714285716,55.0,38.754114285714294,-90.39388571428572,US,L,1239999.0,328.0,1700.0
6489,3.0,55.0,37.0873,-94.5362,US,L,3959.0,328.0,1700.0
6489,3.0,55.0,37.0873,-94.5362,US,N,4732.0,403.0,2200.0
6489,3.0,55.0,37.0873,-94.5362,US,P,4974.0,403.0,400.0
6529,3.0,55.0,38.9732,-92.3001,US,P,10640.0,403.0,400.0
6529,3.0,55.0,38.9732,-92.3001,US,T,20000.0,403.0,1700.0
6559,3.0,55.0,37.2497,-93.3855,US,P,1189999.0,403.0,400.0
6559,3.0,55.0,37.2497,-93.3855,US,S,2240.0,403.0,300.0
6559,3.0,55.0,37.2497,-93.3855,US,T,1820.0,403.0,1700.0
6561,3.0,55.0,36.6108,-93.2264,US,L,4084.0,328.0,1700.0
6561,3.0,55.0,36.6108,-93.2264,US,P,2925.0,403.0,400.0
6589,3.4,55.0,37.2314,-93.2568,US,L,6720.0,328.0,1700.0
6589,3.4,55.0,37.2314,-93.2568,US,P,5040.0,403.0,400.0
6589,3.4,55.0,37.2314,-93.2568,US,S,890000.0,403.0,300.0
6601,4.0,54.5,38.9888,-95.2319,US,L,4727.0,328.0,1700.0
6601,4.0,54.5,38.9888,-95.2319,US,P,2460.0,403.0,400.0
6609,4.0,54.5,38.4051,-96.2229,US,S,900000.0,403.0,300.0
6629,4.0,54.5,38.9367,-94.7518,US,D,147000.0,478.0,1100.0
6629,4.0,54.5,38.9367,-94.7518,US,N,147000.0,403.0,2200.0
6629,4.0,54.5,38.9367,-94.7518,US,P,9706.0,403.0,400.0
6629,4.0,54.5,38.9367,-94.7518,US,S,147000.0,403.0,300.0
6629,4.0,54.5,38.9367,-94.7518,US,T,147000.0,403.0,1700.0
6671,4.0,54.5,37.4105,-94.7005,US,L,3412.0,328.0,1700.0
6671,4.0,54.5,37.4105,-94.7005,US,P,2325.0,403.0,400.0
6719,4.0,54.5,37.6582,-97.4305,US,S,1169999.0,403.0,300.0
6719,4.0,54.5,37.6582,-97.4305,US,T,860000.0,403.0,1700.0
6729,4.0,54.5,37.6412,-97.3892,US,N,8546.0,403.0,2200.0
6729,4.0,54.5,37.6412,-97.3892,US,P,103999.0,403.0,400.0
6729,4.0,54.5,37.6412,-97.3892,US,T,20000.0,403.0,1700.0
6749,4.0,54.5,38.8489,-97.6389,US,N,20000.0,403.0,2200.0
6749,4.0,54.5,38.8489,-97.6389,US,P,6356.0,403.0,400.0
6749,4.0,54.5,38.8489,-97.6389,US,T,20000.0,403.0,1700.0
6751,4.0,54.5,38.0697,-97.8855,US,L,4850.0,328.0,1700.0
6751,4.0,54.5,38.0697,-97.8855,US,P,2040.0,403.0,400.0
6781,4.0,54.5,37.9911,-100.8796,US,L,4167.0,328.0,1700.0
6781,4.0,54.5,37.9911,-100.8796,US,P,1880.0,403.0,400.0
6819,4.0,54.5,41.2054,-95.95200000000001,US,N,53000.0,403.0,2200.0
6819,4.0,54.5,41.2054,-95.95200000000001,US,P,40850.0,403.0,400.0
6819,4.0,54.5,41.2054,-95.95200000000001,US,S,26667.0,403.0,300.0
6819,4.0,54.5,41.2054,-95.95200000000001,US,T,53000.0,403.0,1700.0
6842,4.0,54.5,40.3944,-95.8321,US,L,2280.0,328.0,1700.0
6842,4.0,54.5,40.3944,-95.8321,US,P,1653.0,403.0,400.0
6871,4.0,54.5,42.4506,-98.6133,US,L,1620.0,328.0,1700.0
6871,4.0,54.5,42.4506,-98.6133,US,P,1280.0,403.0,400.0
6879,4.0,54.5,41.3061,-95.9054,US,S,1880.0,403.0,300.0
6879,4.0,54.5,41.3061,-95.9054,US,T,1290.0,403.0,1700.0
6881,4.0,54.5,40.6851,-99.0792,US,L,4960.0,328.0,1700.0
6881,4.0,54.5,40.6851,-99.0792,US,P,2040.0,403.0,400.0
6882,4.0,54.5,41.4013,-99.6408,US,L,2020.0,328.0,1700.0
6882,4.0,54.5,41.4013,-99.6408,US,P,1440.0,403.0,400.0
6889,4.2,54.2,41.41636,-97.45684,US,S,1019999.0,403.0,300.0
6911,4.0,54.5,41.1477,-102.9772,US,L,1840.0,328.0,1700.0
6911,4.0,54.5,41.1477,-102.9772,US,P,1240.0,403.0,400.0
6919,4.0,54.5,41.1261,-100.73899999999999,US,N,20000.0,403.0,2200.0
6919,4.0,54.5,41.1261,-100.73899999999999,US,P,2260.0,403.0,400.0
6919,4.0,54.5,41.1261,-100.73899999999999,US,T,20000.0,403.0,1700.0
6931,4.0,54.5,41.8574,-103.6626,US,L,2140.0,328.0,1700.0
6931,4.0,54.5,41.8574,-103.6626,US,P,1520.0,403.0,400.0
7009,4.8,61.6,29.9863,-90.2718,US,T,960.0,403.0,1700.0
7019,4.8,61.6,29.919599999999996,-90.2077,US,N,41000.0,403.0,2200.0
7019,4.8,61.6,29.919599999999996,-90.2077,US,P,3551.0,403.0,400.0
7019,4.8,61.6,29.919599999999996,-90.2077,US,T,41000.0,403.0,1700.0
7031,4.8,61.6,30.219299999999997,-90.9292,US,L,3124.0,328.0,1700.0
7031,4.8,61.6,30.219299999999997,-90.9292,US,P,2150.0,403.0,400.0
7045,4.8,61.6,30.5009,-90.4826,US,L,4275.0,328.0,1700.0
7045,4.8,61.6,30.5009,-90.4826,US,P,2040.0,403.0,400.0
7049,5.0,63.166666666666664,29.95305,-90.16166666666668,US,L,4275.0,328.0,1700.0
7049,5.0,63.166666666666664,29.95305,-90.16166666666668,US,P,5040.0,403.0,400.0
7051,4.8,61.6,30.4401,-92.0706,US,L,3864.0,328.0,1700.0
7051,4.8,61.6,30.4401,-92.0706,US,P,1425.0,403.0,400.0
7052,4.8,61.6,29.9844,-91.7732,US,L,4110.0,328.0,1700.0
7052,4.8,61.6,29.9844,-91.7732,US,P,1425.0,403.0,400.0
7059,5.166666666666667,58.666666666666664,5.03495,-15.332533333333332,US,S,910000.0,403.0,300.0
7059,5.166666666666667,58.666666666666664,5.03495,-15.332533333333332,US,T,1019999.0,403.0,1700.0
7069,4.8,61.6,30.2351,-93.1836,US,L,3288.0,328.0,1700.0
7069,4.8,61.6,30.2351,-93.1836,US,N,20000.0,403.0,2200.0
7069,4.8,61.6,30.2351,-93.1836,US,P,6000.0,403.0,400.0
7089,5.0,63.166666666666664,30.458950000000005,-91.20416666666667,US,L,3151.0,328.0,1700.0
7089,5.0,63.166666666666664,30.458950000000005,-91.20416666666667,US,P,6480.0,403.0,400.0
7109,5.0,63.166666666666664,21.638266666666667,-62.5486,US,T,1139999.0,403.0,1700.0
7119,4.8,61.6,32.4823,-93.7671,US,N,20000.0,403.0,2200.0
7119,4.8,61.6,32.4823,-93.7671,US,P,5700.0,403.0,400.0
7119,4.8,61.6,32.4823,-93.7671,US,T,20000.0,403.0,1700.0
7122,4.8,61.6,32.4638,-91.5001,US,L,1665.0,328.0,1700.0
7122,4.8,61.6,32.4638,-91.5001,US,P,1370.0,403.0,400.0
7123,4.8,61.6,32.5304,-92.6346,US,L,3699.0,328.0,1700.0
7123,4.8,61.6,32.5304,-92.6346,US,P,1302.0,403.0,400.0
7149,5.166666666666667,58.666666666666664,15.88835,-46.54305,US,S,1239999.0,403.0,300.0
7161,4.6,64.6,33.5289,-91.4201,US,L,3741.0,328.0,1700.0
7161,4.6,64.6,33.5289,-91.4201,US,P,1507.0,403.0,400.0
7171,4.6,64.6,33.5861,-92.8299,US,L,2076.0,328.0,1700.0
7171,4.6,64.6,33.5861,-92.8299,US,P,1439.0,403.0,400.0
7189,4.6,64.6,33.4779,-94.01,US,P,1119999.0,403.0,400.0
7191,4.6,64.6,34.3797,-92.8277,US,L,1542.0,328.0,1700.0
7191,4.6,64.6,34.3797,-92.8277,US,P,1549.0,403.0,400.0
7192,4.6,64.6,34.5189,-93.1256,US,P,900000.0,403.0,400.0
7209,4.6,64.6,34.718,-92.2249,US,M,750000.0,400.0,600.0
7209,4.6,64.6,34.718,-92.2249,US,S,4050.0,403.0,300.0
7209,4.6,64.6,34.718,-92.2249,US,T,3900.0,403.0,1700.0
7229,4.6,64.6,34.2276,-91.9887,US,N,76000.0,403.0,2200.0
7229,4.6,64.6,34.2276,-91.9887,US,P,30914.0,403.0,400.0
7229,4.6,64.6,34.2276,-91.9887,US,T,76000.0,403.0,1700.0
7231,4.6,64.6,35.891,-89.9237,US,L,2055.0,328.0,1700.0
7231,4.6,64.6,35.891,-89.9237,US,P,1412.0,403.0,400.0
7241,4.6,64.6,36.2109,-90.9586,US,L,2240.0,328.0,1700.0
7241,4.6,64.6,36.2109,-90.9586,US,P,1617.0,403.0,400.0
7263,4.6,64.6,36.3369,-92.3889,US,L,2528.0,328.0,1700.0
7263,4.6,64.6,36.3369,-92.3889,US,P,1699.0,403.0,400.0
727,4.6,64.6,28.93368,-75.30048000000001,US,L,1179999.0,328.0,1700.0
7309,5.0,52.666666666666664,35.3974,-97.5948,US,S,831.0,403.0,300.0
7309,5.0,52.666666666666664,35.3974,-97.5948,US,T,613.0,403.0,1700.0
7319,5.0,52.666666666666664,35.455999999999996,-97.5834,US,A,1189999.0,150.0,900.0
7319,5.0,52.666666666666664,35.455999999999996,-97.5834,US,N,88000.0,403.0,2200.0
7319,5.0,52.666666666666664,35.455999999999996,-97.5834,US,P,11304.0,403.0,400.0
7319,5.0,52.666666666666664,35.455999999999996,-97.5834,US,S,88000.0,403.0,300.0
7319,5.0,52.666666666666664,35.455999999999996,-97.5834,US,T,88000.0,403.0,1700.0
7351,5.0,52.666666666666664,34.6377,-99.31329999999998,US,L,3135.0,328.0,1700.0
7351,5.0,52.666666666666664,34.6377,-99.31329999999998,US,P,1486.0,403.0,400.0
7369,5.0,52.666666666666664,36.4052,-97.8789,US,S,1009999.0,403.0,300.0
7401,5.0,52.666666666666664,36.1121,-97.0526,US,L,5943.0,328.0,1700.0
7401,5.0,52.666666666666664,36.1121,-97.0526,US,P,1535.0,403.0,400.0
7409,5.0,52.666666666666664,36.1893,-95.8875,US,S,1009.0,403.0,300.0
7409,5.0,52.666666666666664,36.1893,-95.8875,US,T,624.0,403.0,1700.0
7419,5.0,52.666666666666664,36.0786,-95.8454,US,P,12652.0,403.0,400.0
7419,5.0,52.666666666666664,36.0786,-95.8454,US,T,20000.0,403.0,1700.0
7479,4.2,36.4,27.207600000000003,-76.39752,US,S,1059999.0,403.0,300.0
7492,5.0,52.666666666666664,35.4471,-94.7998,US,L,2061.0,328.0,1700.0
7492,5.0,52.666666666666664,35.4471,-94.7998,US,P,1679.0,403.0,400.0
7502,5.25,42.5,33.6878,-96.5782,US,L,4384.0,328.0,1700.0
7502,5.25,42.5,33.6878,-96.5782,US,P,2900.0,403.0,400.0
7511,4.2,12.0,26.23368,-77.3308,US,P,1069999.0,403.0,400.0
7519,5.0,12.0,32.7921,-96.6635,US,D,91000.0,478.0,1100.0
7519,5.0,12.0,32.7921,-96.6635,US,N,91000.0,403.0,2200.0
7519,5.0,12.0,32.7921,-96.6635,US,P,9068.0,403.0,400.0
7519,5.0,12.0,32.7921,-96.6635,US,T,91000.0,403.0,1700.0
7523,5.0,12.0,32.9895,-97.34750000000001,US,P,870000.0,403.0,400.0
7526,5.0,12.0,32.9895,-97.34750000000001,US,P,940000.0,403.0,400.0
7529,5.0,12.0,32.9895,-97.34750000000001,US,N,97000.0,403.0,2200.0
7529,5.0,12.0,32.9895,-97.34750000000001,US,P,15056.0,403.0,400.0
7529,5.0,12.0,32.9895,-97.34750000000001,US,T,97000.0,403.0,1700.0
7539,5.0,12.0,32.9257,-97.03299999999997,US,S,1119999.0,403.0,300.0
7601,5.0,12.0,32.433,-97.8195,US,L,2946.0,328.0,1700.0
7601,5.0,12.0,32.433,-97.8195,US,P,1680.0,403.0,400.0
7619,5.0,12.0,32.7804,-97.3307,US,P,17010.0,403.0,400.0
7619,5.0,12.0,32.7804,-97.3307,US,T,28000.0,403.0,1700.0
7631,5.25,59.5,34.16,-99.2998,US,L,2206.0,328.0,1700.0
7631,5.25,59.5,34.16,-99.2998,US,P,1365.0,403.0,400.0
7639,5.25,59.5,33.9093,-98.4956,US,L,4891.0,328.0,1700.0
7639,5.25,59.5,33.9093,-98.4956,US,N,108999.0,403.0,2200.0
7639,5.25,59.5,33.9093,-98.4956,US,P,2425.0,403.0,400.0
7645,5.5,12.0,32.974,-97.25009999999999,US,L,980000.0,328.0,1700.0
7649,5.0,12.0,32.9257,-97.03299999999997,US,D,28819.0,478.0,1100.0
7649,5.0,12.0,32.9257,-97.03299999999997,US,P,10920.0,403.0,400.0
7649,5.0,12.0,32.9257,-97.03299999999997,US,S,18440.0,403.0,300.0
7649,5.0,12.0,32.9257,-97.03299999999997,US,T,37959.0,403.0,1700.0
7652,4.5,62.5,31.0575,-97.4582,US,L,3042.0,328.0,1700.0
7652,4.5,62.5,31.0575,-97.4582,US,P,3840.0,403.0,400.0
7669,4.2,52.4,30.217400000000005,-97.6684,US,S,1695.0,403.0,300.0
7669,4.2,52.4,30.217400000000005,-97.6684,US,T,1260.0,403.0,1700.0
7709,4.5,61.5,29.6395,-95.2895,US,N,60000.0,403.0,2200.0
7709,4.5,61.5,29.6395,-95.2895,US,P,12654.0,403.0,400.0
7709,4.5,61.5,29.6395,-95.2895,US,S,60000.0,403.0,300.0
7709,4.5,61.5,29.6395,-95.2895,US,T,60000.0,403.0,1700.0
7724,4.5,56.0,4.959883333333333,-15.89425,US,L,11656.0,328.0,1700.0
7724,4.5,56.0,4.959883333333333,-15.89425,US,P,11865.0,403.0,400.0
7729,4.5,61.5,30.0037,-95.309,US,A,1059999.0,150.0,900.0
7729,4.5,61.5,30.0037,-95.309,US,M,1119999.0,400.0,600.0
7729,4.5,61.5,30.0037,-95.309,US,S,1800.0,403.0,300.0
7729,4.5,61.5,30.0037,-95.309,US,T,5400.0,403.0,1700.0
7749,4.5,61.5,29.6194,-95.5557,US,P,24797.0,403.0,400.0
7749,4.5,61.5,29.6194,-95.5557,US,T,33000.0,403.0,1700.0
7752,4.5,61.5,29.8064,-94.9745,US,L,3946.0,328.0,1700.0
7752,4.5,61.5,29.8064,-94.9745,US,P,2150.0,403.0,400.0
7753,4.5,61.5,29.1504,-95.4299,US,L,3494.0,328.0,1700.0
7753,4.5,61.5,29.1504,-95.4299,US,P,1800.0,403.0,400.0
7756,4.5,61.5,29.6005,-95.1687,US,L,2425.0,328.0,1700.0
7756,4.5,61.5,29.6005,-95.1687,US,P,4280.0,403.0,400.0
7759,4.5,61.5,29.6759,-95.3211,US,L,10740.0,328.0,1700.0
7759,4.5,61.5,29.6759,-95.3211,US,P,13480.0,403.0,400.0
7801,4.5,62.5,30.0217,-99.1151,US,L,3864.0,328.0,1700.0
7801,4.5,62.5,30.0217,-99.1151,US,P,1960.0,403.0,400.0
7805,4.5,62.5,28.9444,-98.4839,US,L,2117.0,328.0,1700.0
7805,4.5,62.5,28.9444,-98.4839,US,P,1605.0,403.0,400.0
7811,4.8,66.0,28.891399999999997,-97.8931,US,L,2425.0,328.0,1700.0
7811,4.8,66.0,28.891399999999997,-97.8931,US,P,1288.0,403.0,400.0
7821,4.5,62.5,29.505,-98.6326,US,L,4152.0,328.0,1700.0
7821,4.5,62.5,29.505,-98.6326,US,P,2400.0,403.0,400.0
7829,4.5,62.5,29.4851,-98.3637,US,N,38000.0,403.0,2200.0
7829,4.5,62.5,29.4851,-98.3637,US,P,17325.0,403.0,400.0
7829,4.5,62.5,29.4851,-98.3637,US,S,38000.0,403.0,300.0
7829,4.5,62.5,29.4851,-98.3637,US,T,38000.0,403.0,1700.0
7849,4.5,62.5,27.7909,-97.4532,US,L,3083.0,328.0,1700.0
7849,4.5,62.5,27.7909,-97.4532,US,N,20000.0,403.0,2200.0
7849,4.5,62.5,27.7909,-97.4532,US,P,8082.0,403.0,400.0
7851,4.5,62.5,26.2198,-98.2106,US,L,2710.0,328.0,1700.0
7851,4.5,62.5,26.2198,-98.2106,US,P,6128.0,403.0,400.0
7852,4.5,62.5,25.9085,-97.4438,US,L,3247.0,328.0,1700.0
7852,4.5,62.5,25.9085,-97.4438,US,P,2575.0,403.0,400.0
7859,4.5,62.5,26.1914,-97.6912,US,S,1215.0,403.0,300.0
7859,4.5,62.5,26.1914,-97.6912,US,T,1155.0,403.0,1700.0
7879,4.5,62.5,30.3376,-97.6607,US,P,15840.0,403.0,400.0
7879,4.5,62.5,30.3376,-97.6607,US,S,114999.0,403.0,300.0
7879,4.5,62.5,30.3376,-97.6607,US,T,38000.0,403.0,1700.0
7882,4.5,62.5,28.7058,-100.5057,US,L,2158.0,328.0,1700.0
7882,4.5,62.5,28.7058,-100.5057,US,P,1425.0,403.0,400.0
7884,4.5,62.5,29.2117,-99.7917,US,L,1871.0,328.0,1700.0
7884,4.5,62.5,29.2117,-99.7917,US,P,1124.0,403.0,400.0
7901,5.25,59.5,34.1082,-101.7774,US,L,7864.0,328.0,1700.0
7901,5.25,59.5,34.1082,-101.7774,US,P,1605.0,403.0,400.0
7919,4.8,66.0,23.62744,-78.78608,US,M,1089999.0,400.0,600.0
7919,4.8,66.0,23.62744,-78.78608,US,S,1305.0,403.0,300.0
7919,4.8,66.0,23.62744,-78.78608,US,T,890000.0,403.0,1700.0
7939,5.25,59.5,35.2027,-101.8396,US,L,3604.0,328.0,1700.0
7939,5.25,59.5,35.2027,-101.8396,US,P,5678.0,403.0,400.0
7939,5.25,59.5,35.2027,-101.8396,US,S,1239999.0,403.0,300.0
7959,4.8,50.0,33.47736,-100.4868,US,S,1049999.0,403.0,300.0
7976,4.5,62.5,31.8609,-102.3381,US,L,3165.0,328.0,1700.0
7976,4.5,62.5,31.8609,-102.3381,US,P,1110.0,403.0,400.0
7979,4.5,62.5,31.9613,-102.1345,US,L,4069.0,328.0,1700.0
7979,4.5,62.5,31.9613,-102.1345,US,P,2350.0,403.0,400.0
7979,4.5,62.5,31.9613,-102.1345,US,S,870000.0,403.0,300.0
7999,4.5,62.5,31.8155,-106.3929,US,P,8470.0,403.0,400.0
7999,4.5,62.5,31.8155,-106.3929,US,T,20000.0,403.0,1700.0
8029,4.666666666666667,71.0,39.7878,-104.9199,US,N,154000.0,403.0,2200.0
8029,4.666666666666667,71.0,39.7878,-104.9199,US,P,16001.0,403.0,400.0
8029,4.666666666666667,71.0,39.7878,-104.9199,US,S,154000.0,403.0,300.0
8029,4.666666666666667,71.0,39.7878,-104.9199,US,T,154000.0,403.0,1700.0
8039,4.666666666666667,71.0,39.8328,-104.68329999999999,US,S,9180.0,403.0,300.0
8039,4.666666666666667,71.0,39.8328,-104.68329999999999,US,T,13750.0,403.0,1700.0
8046,4.666666666666667,71.0,40.4936,-106.94959999999999,US,L,4022.0,328.0,1700.0
8046,4.666666666666667,71.0,40.4936,-106.94959999999999,US,P,1868.0,403.0,400.0
8057,4.666666666666667,71.0,40.1625,-105.08030000000001,US,L,5097.0,328.0,1700.0
8057,4.666666666666667,71.0,40.1625,-105.08030000000001,US,P,4200.0,403.0,400.0
8063,4.666666666666667,71.0,40.4327,-104.6871,US,L,5335.0,328.0,1700.0
8063,4.666666666666667,71.0,40.4327,-104.6871,US,P,1800.0,403.0,400.0
8095,4.666666666666667,71.0,38.8647,-104.6832,US,L,14143.0,328.0,1700.0
8095,4.666666666666667,71.0,38.8647,-104.6832,US,P,6880.0,403.0,400.0
8101,4.666666666666667,71.0,38.0446,-103.512,US,L,2356.0,328.0,1700.0
8101,4.666666666666667,71.0,38.0446,-103.512,US,P,1425.0,403.0,400.0
8102,4.666666666666667,71.0,38.2173,-104.64619999999998,US,L,5230.0,328.0,1700.0
8102,4.666666666666667,71.0,38.2173,-104.64619999999998,US,P,1580.0,403.0,400.0
8105,4.666666666666667,71.0,38.0869,-102.6196,US,L,2337.0,328.0,1700.0
8105,4.666666666666667,71.0,38.0869,-102.6196,US,P,1695.0,403.0,400.0
8109,4.666666666666667,71.0,37.191,-104.495,US,L,2800.0,328.0,1700.0
8109,4.666666666666667,71.0,37.191,-104.495,US,P,1875.0,403.0,400.0
8113,4.666666666666667,71.0,38.4399,-105.22610000000002,US,L,2228.0,328.0,1700.0
8113,4.666666666666667,71.0,38.4399,-105.22610000000002,US,P,1590.0,403.0,400.0
8121,4.428571428571429,74.42857142857143,16.517528571428574,-45.83108571428571,US,L,2560.0,328.0,1700.0
8121,4.428571428571429,74.42857142857143,16.517528571428574,-45.83108571428571,US,P,1410.0,403.0,400.0
8159,4.666666666666667,71.0,39.1197,-108.65479999999998,US,L,6320.0,328.0,1700.0
8159,4.666666666666667,71.0,39.1197,-108.65479999999998,US,N,20000.0,403.0,2200.0
8159,4.666666666666667,71.0,39.1197,-108.65479999999998,US,P,2420.0,403.0,400.0
8161,4.666666666666667,71.0,39.5533,-107.3268,US,L,5742.0,328.0,1700.0
8161,4.666666666666667,71.0,39.5533,-107.3268,US,P,2300.0,403.0,400.0
8162,4.666666666666667,71.0,40.5112,-107.5425,US,L,2407.0,328.0,1700.0
8162,4.666666666666667,71.0,40.5112,-107.5425,US,P,1545.0,403.0,400.0
8201,4.666666666666667,64.66666666666667,41.3124,-105.5945,US,L,3307.0,328.0,1700.0
8201,4.666666666666667,64.66666666666667,41.3124,-105.5945,US,P,1605.0,403.0,400.0
8259,4.666666666666667,64.66666666666667,43.0336,-108.4009,US,L,3578.0,328.0,1700.0
8259,4.666666666666667,64.66666666666667,43.0336,-108.4009,US,P,2080.0,403.0,400.0
8269,4.666666666666667,64.66666666666667,42.8698,-106.34769999999999,US,N,20000.0,403.0,2200.0
8269,4.666666666666667,64.66666666666667,42.8698,-106.34769999999999,US,P,3240.0,403.0,400.0
8269,4.666666666666667,64.66666666666667,42.8698,-106.34769999999999,US,T,20000.0,403.0,1700.0
8293,4.666666666666667,64.66666666666667,41.2671,-110.9919,US,L,2284.0,328.0,1700.0
8293,4.666666666666667,64.66666666666667,41.2671,-110.9919,US,P,1633.0,403.0,400.0
8321,3.6666666666666665,84.66666666666667,42.6568,-111.5949,US,L,2250.0,328.0,1700.0
8321,3.6666666666666665,84.66666666666667,42.6568,-111.5949,US,P,1494.0,403.0,400.0
8329,3.5,82.5,43.566,-116.2452,US,S,999999.0,403.0,300.0
8329,3.5,82.5,43.566,-116.2452,US,T,11225.0,403.0,1700.0
8331,3.6666666666666665,84.66666666666667,42.55,-113.7571,US,L,2121.0,328.0,1700.0
8331,3.6666666666666665,84.66666666666667,42.55,-113.7571,US,P,1442.0,403.0,400.0
8332,3.6666666666666665,84.66666666666667,43.51600000000001,-114.31400000000001,US,L,3522.0,328.0,1700.0
8332,3.6666666666666665,84.66666666666667,43.51600000000001,-114.31400000000001,US,P,1441.0,403.0,400.0
8339,3.6666666666666665,84.66666666666667,42.5905,-114.4575,US,L,4985.0,328.0,1700.0
8339,3.6666666666666665,84.66666666666667,42.5905,-114.4575,US,P,1754.0,403.0,400.0
8342,3.6666666666666665,84.66666666666667,45.1764,-113.8974,US,L,2179.0,328.0,1700.0
8342,3.6666666666666665,84.66666666666667,45.1764,-113.8974,US,P,1147.0,403.0,400.0
8346,3.5,82.5,43.8562,-111.7668,US,L,2467.0,328.0,1700.0
8346,3.5,82.5,43.8562,-111.7668,US,P,1545.0,403.0,400.0
8349,3.6666666666666665,84.66666666666667,43.4924,-112.0496,US,L,3277.0,328.0,1700.0
8349,3.6666666666666665,84.66666666666667,43.4924,-112.0496,US,P,2700.0,403.0,400.0
8351,3.5,76.0,45.9331,-116.1278,US,L,2930.0,328.0,1700.0
8351,3.5,76.0,45.9331,-116.1278,US,P,1136.0,403.0,400.0
8361,3.6666666666666665,84.66666666666667,44.8978,-116.1005,US,L,4024.0,328.0,1700.0
8361,3.6666666666666665,84.66666666666667,44.8978,-116.1005,US,P,1585.0,403.0,400.0
8362,3.6666666666666665,84.66666666666667,44.078,-116.9382,US,L,1893.0,328.0,1700.0
8362,3.6666666666666665,84.66666666666667,44.078,-116.9382,US,P,1800.0,403.0,400.0
8379,3.6666666666666665,84.66666666666667,43.631400000000006,-116.25079999999998,US,N,20000.0,403.0,2200.0
8379,3.6666666666666665,84.66666666666667,43.631400000000006,-116.25079999999998,US,P,6000.0,403.0,400.0
8379,3.6666666666666665,84.66666666666667,43.631400000000006,-116.25079999999998,US,T,20000.0,403.0,1700.0
