SLIC,Facility Latitude_x,Facility Longitude_x,OSLIC,DSLIC,VOL,Facility Latitude_y,Facility Longitude_y,VOL_LEVEL=
108,42.0501,-71.0034,108,9725,6.766,45.5714,-122.7174,1
108,42.0501,-71.0034,108,9731,1.662,44.6361,-123.0904,1
108,42.0501,-71.0034,108,9732,1.4509999999999998,44.6917,-124.0612,1
108,42.0501,-71.0034,108,9741,1.5030000000000001,43.1488,-123.374,1
108,42.0501,-71.0034,108,9742,1.9240000000000002,34.73192,-99.39744,1
108,42.0501,-71.0034,108,9743,1.925,44.0593,-122.9886,1
108,42.0501,-71.0034,108,9744,1.766,42.0423,-124.2557,1
108,42.0501,-71.0034,108,9745,1.4509999999999998,44.0507,-124.0983,1
108,42.0501,-71.0034,108,9751,1.5030000000000001,42.4376,-123.2882,1
108,42.0501,-71.0034,108,9781,1.4509999999999998,44.7898,-117.8096,1
108,42.0501,-71.0034,108,9785,1.4509999999999998,45.8349,-119.3361,1
108,42.0501,-71.0034,108,9801,3.451,47.4516,-122.2544,1
108,42.0501,-71.0034,108,9802,2.713,47.6754,-122.1019,1
108,42.0501,-71.0034,108,9804,2.451,47.6754,-122.1019,1
108,42.0501,-71.0034,108,9811,3.872,47.5633,-122.324,1
108,42.0501,-71.0034,108,9812,2.503,47.5633,-122.324,1
108,42.0501,-71.0034,108,9815,2.661,47.52705714,-122.29871429999999,1
108,42.0501,-71.0034,108,9821,1.9769999999999999,48.4555,-122.3269,1
108,42.0501,-71.0034,108,9822,2.556,48.7861,-122.4466,1
108,42.0501,-71.0034,108,9823,1.9240000000000002,48.2545,-122.1374,1
108,42.0501,-71.0034,108,9831,1.714,47.5545,-122.7029,1
108,42.0501,-71.0034,108,9832,1.4509999999999998,48.0495,-122.8216,1
108,42.0501,-71.0034,108,9835,1.5030000000000001,48.4555,-122.3269,1
108,42.0501,-71.0034,108,9851,1.715,46.9981,-123.4464,1
108,42.0501,-71.0034,108,9852,1.609,46.6124,-122.9185,1
108,42.0501,-71.0034,108,9861,2.504,45.6703,-122.6364,1
108,42.0501,-71.0034,108,9876,3.766,47.2553,-122.2525,1
108,42.0501,-71.0034,108,9881,1.767,47.1138,-119.2965,1
108,42.0501,-71.0034,108,9882,1.5030000000000001,48.2829,-119.7048,1
108,42.0501,-71.0034,108,9891,1.556,46.9935,-120.5497,1
108,42.0501,-71.0034,108,9907,2.661,15.74636667,-40.78743333,1
108,42.0501,-71.0034,108,9911,1.5030000000000001,48.5389,-117.9083,1
108,42.0501,-71.0034,108,9921,3.556,47.6659,-117.3121,1
108,42.0501,-71.0034,108,9922,1.504,47.6659,-117.3121,1
108,42.0501,-71.0034,108,9931,1.714,46.0945,-118.2741,1
108,42.0501,-71.0034,108,9954,1.556,61.1943,-150.0046,1
108,42.0501,-71.0034,108,9961,1.4509999999999998,60.5578,-151.2568,1
108,42.0501,-71.0034,108,9962,1.4509999999999998,58.3585,-134.5857,1
108,42.0501,-71.0034,108,9965,1.5030000000000001,57.7652,-152.5141,1
108,42.0501,-71.0034,108,9966,1.504,11.927760000000001,-30.30094,1
11,42.1433,-72.6247,11,75,1.4509999999999998,40.8872,-74.1028,1
11,42.1433,-72.6247,11,94,1.9769999999999999,37.7645,-122.4057,1
11,42.1433,-72.6247,11,101,48.24,42.1433,-72.6247,1
11,42.1433,-72.6247,11,172,17.398,42.6001,-71.3046,1
11,42.1433,-72.6247,11,184,13.607999999999999,42.6001,-71.3046,1
11,42.1433,-72.6247,11,185,12.714,42.6001,-71.3046,1
11,42.1433,-72.6247,11,186,10.293,21.18875,-35.5398,1
11,42.1433,-72.6247,11,193,10.503,42.5065,-71.0344,1
11,42.1433,-72.6247,11,203,11.872,42.2076,-71.1795,1
11,42.1433,-72.6247,11,211,17.503,42.0501,-71.0034,1
11,42.1433,-72.6247,11,212,16.345,42.3775,-71.0796,1
11,42.1433,-72.6247,11,213,20.082,42.2076,-71.1795,1
11,42.1433,-72.6247,11,215,18.555999999999997,42.363,-71.1539,1
11,42.1433,-72.6247,11,231,17.029,42.3393,-71.0425,1
11,42.1433,-72.6247,11,251,2.819,41.2621,-70.0724,1
11,42.1433,-72.6247,11,261,11.345999999999998,41.6814,-70.2571,1
11,42.1433,-72.6247,11,274,7.819,41.9478,-71.1261,1
11,42.1433,-72.6247,11,281,12.345999999999998,41.7335,-71.4462,1
11,42.1433,-72.6247,11,285,17.24,41.7335,-71.4462,1
11,42.1433,-72.6247,11,302,10.293,42.7564,-71.4905,1
11,42.1433,-72.6247,11,316,6.977,0.0,0.0,1
11,42.1433,-72.6247,11,412,13.872,43.6405,-70.3217,1
11,42.1433,-72.6247,11,422,13.083,44.0445,-70.2931,1
11,42.1433,-72.6247,11,432,28.503,0.0,0.0,1
11,42.1433,-72.6247,11,471,1.556,46.1406,-67.8401,1
11,42.1433,-72.6247,11,603,51.766000000000005,41.9271,-72.6319,1
11,42.1433,-72.6247,11,605,25.398000000000003,41.6073,-73.0803,1
11,42.1433,-72.6247,11,635,10.187000000000001,41.3677,-72.126,1
11,42.1433,-72.6247,11,647,14.661,41.2478,-72.9924,1
11,42.1433,-72.6247,11,652,22.872,41.3682,-72.883,1
11,42.1433,-72.6247,11,681,6.872000000000001,41.09,-73.4255,1
11,42.1433,-72.6247,11,701,1.5030000000000001,40.7539,-74.0636,1
11,42.1433,-72.6247,11,702,15.345,40.7539,-74.0636,1
11,42.1433,-72.6247,11,703,9.135,20.37695,-37.0318,1
11,42.1433,-72.6247,11,713,4.872,40.7539,-74.0636,1
11,42.1433,-72.6247,11,721,6.7139999999999995,40.5109,-74.3386,1
11,42.1433,-72.6247,11,742,7.03,40.8614,-74.4369,1
11,42.1433,-72.6247,11,761,5.135,40.8872,-74.1028,1
11,42.1433,-72.6247,11,763,7.082000000000001,40.7539,-74.0636,1
11,42.1433,-72.6247,11,771,6.1339999999999995,40.2833,-74.0781,1
11,42.1433,-72.6247,11,776,6.819,40.2833,-74.0781,1
11,42.1433,-72.6247,11,781,7.608,40.909,-74.7565,1
11,42.1433,-72.6247,11,784,6.239,40.909,-74.7565,1
11,42.1433,-72.6247,11,791,6.135,40.5722,-74.5611,1
11,42.1433,-72.6247,11,794,10.398,40.8614,-74.4369,1
11,42.1433,-72.6247,11,801,17.555999999999997,39.8649,-75.0424,1
11,42.1433,-72.6247,11,802,5.1339999999999995,39.8649,-75.0424,1
11,42.1433,-72.6247,11,804,4.24,39.8649,-75.0424,1
11,42.1433,-72.6247,11,851,6.502999999999999,40.2366,-74.7203,1
11,42.1433,-72.6247,11,863,30.766,40.2366,-74.7203,1
11,42.1433,-72.6247,11,871,4.925,40.0727,-74.1796,1
11,42.1433,-72.6247,11,881,8.818999999999999,40.5722,-74.5611,1
11,42.1433,-72.6247,11,883,4.346,40.5722,-74.5611,1
11,42.1433,-72.6247,11,884,6.977,40.5109,-74.3386,1
11,42.1433,-72.6247,11,886,4.503,0.0,0.0,1
11,42.1433,-72.6247,11,887,5.188,40.5722,-74.5611,1
11,42.1433,-72.6247,11,1001,3.924,40.726,-74.0094,1
11,42.1433,-72.6247,11,1002,3.135,40.726,-74.0094,1
11,42.1433,-72.6247,11,1003,4.293,40.726,-74.0094,1
11,42.1433,-72.6247,11,1004,3.977,40.762,-73.9989,1
11,42.1433,-72.6247,11,1007,3.188,40.733875,-73.936125,1
11,42.1433,-72.6247,11,1011,3.872,40.762,-73.9989,1
11,42.1433,-72.6247,11,1013,4.187,40.762,-73.9989,1
11,42.1433,-72.6247,11,1021,4.135,40.8116,-73.9291,1
11,42.1433,-72.6247,11,1022,6.556,40.762,-73.9989,1
11,42.1433,-72.6247,11,1023,4.345,40.762,-73.9989,1
11,42.1433,-72.6247,11,1041,4.871,40.8176,-73.8385,1
11,42.1433,-72.6247,11,1044,5.346,40.8176,-73.8385,1
11,42.1433,-72.6247,11,1056,3.766,41.0636,-73.819,1
11,42.1433,-72.6247,11,1111,4.819,42.27,-79.71,1
11,42.1433,-72.6247,11,1122,6.4510000000000005,40.6426,-73.916,1
11,42.1433,-72.6247,11,1123,3.609,40.6426,-73.916,1
11,42.1433,-72.6247,11,1124,7.345,40.6426,-73.916,1
11,42.1433,-72.6247,11,1125,6.6610000000000005,40.6426,-73.916,1
11,42.1433,-72.6247,11,1133,5.24,40.7245,-73.9152,1
11,42.1433,-72.6247,11,1152,7.7139999999999995,40.7214,-73.6065,1
11,42.1433,-72.6247,11,1156,6.398,40.7214,-73.6065,1
11,42.1433,-72.6247,11,1164,3.451,0.0,0.0,1
11,42.1433,-72.6247,11,1165,1.767,16.3018,-29.36784,1
11,42.1433,-72.6247,11,1166,7.082000000000001,20.3213,-36.958,1
11,42.1433,-72.6247,11,1174,12.082,40.7545,-73.4196,1
11,42.1433,-72.6247,11,1176,9.398,40.7545,-73.4196,1
11,42.1433,-72.6247,11,1183,9.45,40.8301,-73.0213,1
11,42.1433,-72.6247,11,1192,7.6610000000000005,40.8301,-73.0213,1
11,42.1433,-72.6247,11,1194,6.292999999999999,40.7545,-73.4196,1
11,42.1433,-72.6247,11,1251,4.662,41.3453,-74.2765,1
11,42.1433,-72.6247,11,1255,7.029,41.4976,-74.0221,1
11,42.1433,-72.6247,11,1302,2.082,42.6036,-76.1641,1
11,42.1433,-72.6247,11,1321,12.661,43.1088,-76.0772,1
11,42.1433,-72.6247,11,1361,3.714,44.6699,-74.9581,1
11,42.1433,-72.6247,11,1401,1.819,42.4841,-79.3459,1
11,42.1433,-72.6247,11,1405,12.977,42.8847,-78.8037,1
11,42.1433,-72.6247,11,1421,5.662000000000001,42.8847,-78.8037,1
11,42.1433,-72.6247,11,1441,6.24,43.0593,-77.6073,1
11,42.1433,-72.6247,11,1446,4.135,43.0593,-77.6073,1
11,42.1433,-72.6247,11,1471,2.24,42.0849,-78.4895,1
11,42.1433,-72.6247,11,1481,4.188,42.4695,-76.4648,1
11,42.1433,-72.6247,11,1482,1.8719999999999999,42.1592,-77.1117,1
11,42.1433,-72.6247,11,1501,2.925,40.72,-80.2959,1
11,42.1433,-72.6247,11,1512,4.24,40.4468,-80.0826,1
11,42.1433,-72.6247,11,1513,4.135,40.4468,-80.0826,1
11,42.1433,-72.6247,11,1522,3.924,40.4575,-80.0302,1
11,42.1433,-72.6247,11,1523,1.4509999999999998,24.26874,-47.99646,1
11,42.1433,-72.6247,11,1631,1.8719999999999999,41.6217,-80.2082,1
11,42.1433,-72.6247,11,1632,2.135,41.6606,-78.8,1
11,42.1433,-72.6247,11,1686,5.188,41.56,-77.11,1
11,42.1433,-72.6247,11,1701,3.661,40.2429,-76.8472,1
11,42.1433,-72.6247,11,1711,7.555,40.2429,-76.8472,1
11,42.1433,-72.6247,11,1731,3.24,39.7721,-77.2408,1
11,42.1433,-72.6247,11,1801,3.977,40.6675,-75.3848,1
11,42.1433,-72.6247,11,1901,4.662,39.8586,-75.2606,1
11,42.1433,-72.6247,11,1903,3.134,39.8586,-75.2606,1
11,42.1433,-72.6247,11,1905,5.556,40.1607,-75.1392,1
11,42.1433,-72.6247,11,1906,5.345,40.1607,-75.1392,1
11,42.1433,-72.6247,11,1914,4.188,39.9137,-75.1469,1
11,42.1433,-72.6247,11,1917,5.24,39.9137,-75.1469,1
11,42.1433,-72.6247,11,1931,7.292999999999999,39.9881,-75.5813,1
11,42.1433,-72.6247,11,1934,3.134,39.9881,-75.5813,1
11,42.1433,-72.6247,11,1943,7.345,39.9881,-75.5813,1
11,42.1433,-72.6247,11,1972,3.819,39.6893,-75.6998,1
11,42.1433,-72.6247,11,1974,5.082,39.6893,-75.6998,1
11,42.1433,-72.6247,11,2002,2.556,38.9406,-76.8634,1
11,42.1433,-72.6247,11,2003,2.187,38.9406,-76.8634,1
11,42.1433,-72.6247,11,2004,2.82,38.9406,-76.8634,1
11,42.1433,-72.6247,11,2032,1.5030000000000001,38.97985,-76.87615,1
11,42.1433,-72.6247,11,2072,3.766,38.942,-76.8684,1
11,42.1433,-72.6247,11,2081,3.188,39.118,-77.193,1
11,42.1433,-72.6247,11,2082,3.556,39.0934,-76.8994,1
11,42.1433,-72.6247,11,2083,2.503,39.0934,-76.8994,1
11,42.1433,-72.6247,11,2087,2.767,39.0124,-76.99824,1
11,42.1433,-72.6247,11,2114,3.082,39.5203,-76.6433,1
11,42.1433,-72.6247,11,2121,2.82,39.2626,-76.675,1
11,42.1433,-72.6247,11,2124,2.661,39.5203,-76.6433,1
11,42.1433,-72.6247,11,2127,5.135,39.2626,-76.675,1
11,42.1433,-72.6247,11,2142,5.398,39.2996,-76.5375,1
11,42.1433,-72.6247,11,2171,3.977,39.3631,-77.4326,1
11,42.1433,-72.6247,11,2201,2.978,38.8907,-77.4632,1
11,42.1433,-72.6247,11,2202,3.03,38.8907,-77.4632,1
11,42.1433,-72.6247,11,2203,2.766,38.8907,-77.4632,1
11,42.1433,-72.6247,11,2207,2.714,38.8907,-77.4632,1
11,42.1433,-72.6247,11,2211,2.977,22.23405714,-44.20874286,1
11,42.1433,-72.6247,11,2212,2.135,22.23405714,-44.20874286,1
11,42.1433,-72.6247,11,2214,4.556,38.8034,-77.0911,1
11,42.1433,-72.6247,11,2241,1.609,37.7757,-76.5148,1
11,42.1433,-72.6247,11,2302,2.293,0.0,0.0,1
11,42.1433,-72.6247,11,2315,1.767,37.62523333,-77.78046667,1
11,42.1433,-72.6247,11,2321,3.135,37.4029,-77.4163,1
11,42.1433,-72.6247,11,2322,2.661,37.4029,-77.4163,1
11,42.1433,-72.6247,11,2332,2.504,36.8939,-76.1905,1
11,42.1433,-72.6247,11,2341,3.293,36.8939,-76.1905,1
11,42.1433,-72.6247,11,2362,2.556,37.0917,-76.4765,1
11,42.1433,-72.6247,11,2363,3.293,37.0917,-76.4765,1
11,42.1433,-72.6247,11,2394,1.661,37.0403,-78.4836,1
11,42.1433,-72.6247,11,2451,3.819,36.5952,-79.428,1
11,42.1433,-72.6247,11,2632,1.609,39.2544,-80.3176,1
11,42.1433,-72.6247,11,2711,2.872,36.1563,-80.2431,1
11,42.1433,-72.6247,11,2721,2.345,35.9162,-80.0054,1
11,42.1433,-72.6247,11,2725,2.82,36.1563,-80.2431,1
11,42.1433,-72.6247,11,2751,2.03,35.836999999999996,-78.6031,1
11,42.1433,-72.6247,11,2754,3.714,35.911,-79.0564,1
11,42.1433,-72.6247,11,2761,4.7139999999999995,35.836999999999996,-78.6031,1
11,42.1433,-72.6247,11,2764,4.766,35.836999999999996,-78.6031,1
11,42.1433,-72.6247,11,2781,3.714,35.6028,-77.4942,1
11,42.1433,-72.6247,11,2782,1.714,35.4164,-77.9818,1
11,42.1433,-72.6247,11,2797,1.4509999999999998,35.9302,-75.6882,1
11,42.1433,-72.6247,11,2801,2.503,35.5273,-80.611,1
11,42.1433,-72.6247,11,2802,3.503,35.2841,-81.1941,1
11,42.1433,-72.6247,11,2811,3.24,35.0037,-80.5725,1
11,42.1433,-72.6247,11,2814,1.819,35.6483,-80.473,1
11,42.1433,-72.6247,11,2821,3.608,35.2735,-80.8113,1
11,42.1433,-72.6247,11,2824,2.398,35.2735,-80.8113,1
11,42.1433,-72.6247,11,2825,2.819,35.41,-80.58,1
11,42.1433,-72.6247,11,2832,2.345,35.1938,-79.3734,1
11,42.1433,-72.6247,11,2834,1.9769999999999999,34.6058,-78.9998,1
11,42.1433,-72.6247,11,2851,1.9240000000000002,34.7469,-77.3824,1
11,42.1433,-72.6247,11,2855,1.661,34.8789,-76.9114,1
11,42.1433,-72.6247,11,2861,1.714,36.1381,-81.1764,1
11,42.1433,-72.6247,11,2862,3.135,35.8185,-80.8736,1
11,42.1433,-72.6247,11,2864,2.661,35.8932,-81.57300000000001,1
11,42.1433,-72.6247,11,2874,2.609,35.3165,-82.4335,1
11,42.1433,-72.6247,11,2891,1.608,35.1623,-83.4355,1
11,42.1433,-72.6247,11,2911,1.714,33.9209,-80.3461,1
11,42.1433,-72.6247,11,2912,4.2410000000000005,33.9342,-81.1024,1
11,42.1433,-72.6247,11,2941,3.346,33.0259,-80.1312,1
11,42.1433,-72.6247,11,2943,2.819,0.0,0.0,1
11,42.1433,-72.6247,11,2951,2.977,33.718,-78.933,1
11,42.1433,-72.6247,11,2961,4.819,34.53,-82.6858,1
11,42.1433,-72.6247,11,2962,1.8719999999999999,34.8038,-82.3421,1
11,42.1433,-72.6247,11,2963,2.083,34.223,-82.1167,1
11,42.1433,-72.6247,11,2965,6.6610000000000005,34.9726,-81.9664,1
11,42.1433,-72.6247,11,2971,2.872,34.7423,-80.7197,1
11,42.1433,-72.6247,11,2992,2.925,32.2252,-80.7008,1
11,42.1433,-72.6247,11,3003,2.924,33.5497,-84.6031,1
11,42.1433,-72.6247,11,3004,6.662000000000001,21.8883,-53.87340909,1
11,42.1433,-72.6247,11,3012,1.871,34.0589,-84.6374,1
11,42.1433,-72.6247,11,3013,2.977,33.5497,-84.6031,1
11,42.1433,-72.6247,11,3014,2.346,33.8971,-84.2425,1
11,42.1433,-72.6247,11,3015,3.714,33.8971,-84.2425,1
11,42.1433,-72.6247,11,3018,2.503,34.0544,-84.4795,1
11,42.1433,-72.6247,11,3022,1.714,33.5867,-85.0994,1
11,42.1433,-72.6247,11,3024,3.451,33.8971,-84.2425,1
11,42.1433,-72.6247,11,3025,1.767,32.9891,-85.0379,1
11,42.1433,-72.6247,11,3026,1.9769999999999999,33.3745,-84.5773,1
11,42.1433,-72.6247,11,3027,3.661,33.8971,-84.2425,1
11,42.1433,-72.6247,11,3031,6.135,33.7602,-84.5398,1
11,42.1433,-72.6247,11,3032,2.187,33.7602,-84.5398,1
11,42.1433,-72.6247,11,3034,5.556,34.05,-84.3219,1
11,42.1433,-72.6247,11,3044,4.135,21.8883,-53.87340909,1
11,42.1433,-72.6247,11,3045,2.24,32.3893,-81.8276,1
11,42.1433,-72.6247,11,3052,1.9240000000000002,34.3739,-83.221,1
11,42.1433,-72.6247,11,3056,1.766,34.2628,-83.86200000000001,1
11,42.1433,-72.6247,11,3151,1.766,31.19,-81.4975,1
11,42.1433,-72.6247,11,3171,1.661,31.4465,-83.5103,1
11,42.1433,-72.6247,11,3172,1.556,30.8794,-84.2121,1
11,42.1433,-72.6247,11,3176,1.609,31.5581,-84.1006,1
11,42.1433,-72.6247,11,3202,4.083,29.1937,-81.0791,1
11,42.1433,-72.6247,11,3203,2.293,29.8958,-81.3156,1
11,42.1433,-72.6247,11,3204,2.819,30.3593,-81.7239,1
11,42.1433,-72.6247,11,3216,1.714,0.0,0.0,1
11,42.1433,-72.6247,11,3222,7.555,30.3593,-81.7239,1
11,42.1433,-72.6247,11,3223,4.556,30.3593,-81.7239,1
11,42.1433,-72.6247,11,3251,3.03,30.4097,-86.6281,1
11,42.1433,-72.6247,11,3261,3.293,29.1842,-82.1699,1
11,42.1433,-72.6247,11,3271,2.293,28.8287,-81.9076,1
11,42.1433,-72.6247,11,3273,4.6610000000000005,28.688000000000002,-81.352,1
11,42.1433,-72.6247,11,3275,3.346,28.4386,-81.3594,1
11,42.1433,-72.6247,11,3276,3.872,28.688000000000002,-81.352,1
11,42.1433,-72.6247,11,3282,3.24,28.4386,-81.3594,1
11,42.1433,-72.6247,11,3283,5.24,28.4386,-81.3594,1
11,42.1433,-72.6247,11,3284,2.661,28.688000000000002,-81.352,1
11,42.1433,-72.6247,11,3291,2.24,28.044,-80.59100000000001,1
11,42.1433,-72.6247,11,3296,1.767,27.6678,-80.4333,1
11,42.1433,-72.6247,11,3301,4.819,26.3214,-80.1226,1
11,42.1433,-72.6247,11,3302,2.609,26.0368,-80.1656,1
11,42.1433,-72.6247,11,3303,1.714,24.5552,-81.7796,1
11,42.1433,-72.6247,11,3306,3.3989999999999996,25.796999999999997,-80.3155,1
11,42.1433,-72.6247,11,3311,2.293,25.5291,-80.4208,1
11,42.1433,-72.6247,11,3313,3.082,25.8773,-80.267,1
11,42.1433,-72.6247,11,3316,2.082,25.8773,-80.267,1
11,42.1433,-72.6247,11,3322,2.819,8.626733332999999,-26.7557,1
11,42.1433,-72.6247,11,3325,1.714,0.0,0.0,1
11,42.1433,-72.6247,11,3326,4.24,26.3214,-80.1226,1
11,42.1433,-72.6247,11,3331,2.187,26.1454,-80.2104,1
11,42.1433,-72.6247,11,3333,2.345,26.75233333,-81.4202,1
11,42.1433,-72.6247,11,3342,2.398,25.8773,-80.267,1
11,42.1433,-72.6247,11,3343,2.293,27.1591,-80.2212,1
11,42.1433,-72.6247,11,3344,4.713,26.7797,-80.0757,1
11,42.1433,-72.6247,11,3351,1.819,27.9851,-82.7537,1
11,42.1433,-72.6247,11,3352,1.8719999999999999,27.476999999999997,-82.5544,1
11,42.1433,-72.6247,11,3353,2.661,27.8864,-82.71,1
11,42.1433,-72.6247,11,3354,3.03,27.3523,-82.5318,1
11,42.1433,-72.6247,11,3355,2.083,28.2781,-82.7028,1
11,42.1433,-72.6247,11,3357,2.767,28.6176,-82.3535,1
11,42.1433,-72.6247,11,3361,2.03,27.961,-82.3853,1
11,42.1433,-72.6247,11,3362,2.767,27.961,-82.3853,1
11,42.1433,-72.6247,11,3363,3.083,28.035,-82.5296,1
11,42.1433,-72.6247,11,3364,2.714,27.961,-82.3853,1
11,42.1433,-72.6247,11,3371,3.715,27.8864,-82.71,1
11,42.1433,-72.6247,11,3385,2.345,27.9061,-81.5914,1
11,42.1433,-72.6247,11,3386,4.503,28.11975,-80.9955,1
11,42.1433,-72.6247,11,3394,4.345,26.1605,-81.7525,1
11,42.1433,-72.6247,11,3461,2.819,27.8864,-82.71,1
11,42.1433,-72.6247,11,3491,1.819,27.3742,-80.3343,1
11,42.1433,-72.6247,11,3521,1.766,33.4492,-86.8409,1
11,42.1433,-72.6247,11,3522,2.135,33.5693,-86.7657,1
11,42.1433,-72.6247,11,3523,2.609,33.4492,-86.8409,1
11,42.1433,-72.6247,11,3524,2.03,33.4492,-86.8409,1
11,42.1433,-72.6247,11,3531,1.714,15.34005,-44.1207,1
11,42.1433,-72.6247,11,3561,1.767,34.3954,-86.9131,1
11,42.1433,-72.6247,11,3562,1.9240000000000002,34.6254,-87.0387,1
11,42.1433,-72.6247,11,3571,1.766,34.4725,-85.6947,1
11,42.1433,-72.6247,11,3611,3.872,32.4229,-86.3046,1
11,42.1433,-72.6247,11,3631,1.5030000000000001,31.3403,-85.8675,1
11,42.1433,-72.6247,11,3661,2.293,30.7487,-88.1164,1
11,42.1433,-72.6247,11,3701,2.556,35.9596,-86.8228,1
11,42.1433,-72.6247,11,3702,2.03,36.5046,-87.3176,1
11,42.1433,-72.6247,11,3704,1.661,36.0776,-87.3756,1
11,42.1433,-72.6247,11,3711,2.609,35.8388,-86.4053,1
11,42.1433,-72.6247,11,3715,4.556,36.1015,-86.7563,1
11,42.1433,-72.6247,11,3722,3.135,36.1015,-86.7563,1
11,42.1433,-72.6247,11,3725,3.293,36.14,-86.7,1
11,42.1433,-72.6247,11,3731,2.293,35.1317,-84.904,1
11,42.1433,-72.6247,11,3741,2.714,35.0716,-85.1892,1
11,42.1433,-72.6247,11,3762,2.293,36.3525,-82.3651,1
11,42.1433,-72.6247,11,3782,1.819,36.0339,-84.3296,1
11,42.1433,-72.6247,11,3783,1.819,35.7544,-84.0132,1
11,42.1433,-72.6247,11,3791,2.609,36.0213,-84.0036,1
11,42.1433,-72.6247,11,3801,1.9769999999999999,35.1242,-88.565,1
11,42.1433,-72.6247,11,3811,1.714,35.0677,-90.0035,1
11,42.1433,-72.6247,11,3813,1.819,35.0477,-89.9639,1
11,42.1433,-72.6247,11,3831,1.819,35.9682,-88.949,1
11,42.1433,-72.6247,11,3836,2.978,35.2048,-89.7776,1
11,42.1433,-72.6247,11,3841,1.819,35.5887,-87.036,1
11,42.1433,-72.6247,11,3854,1.714,35.9306,-85.4628,1
11,42.1433,-72.6247,11,3861,2.03,34.8157,-89.9737,1
11,42.1433,-72.6247,11,3862,3.925,35.0477,-89.9639,1
11,42.1433,-72.6247,11,3881,1.5030000000000001,34.678000000000004,-88.5531,1
11,42.1433,-72.6247,11,3921,1.609,32.2687,-90.20700000000001,1
11,42.1433,-72.6247,11,3941,1.5030000000000001,31.6945,-89.1467,1
11,42.1433,-72.6247,11,3951,1.661,30.3882,-88.6469,1
11,42.1433,-72.6247,11,3961,1.5030000000000001,31.2443,-90.4538,1
11,42.1433,-72.6247,11,4016,1.609,19.0939,-42.8428,1
11,42.1433,-72.6247,11,4021,6.24,19.0939,-42.8428,1
11,42.1433,-72.6247,11,4022,3.03,38.2206,-85.5497,1
11,42.1433,-72.6247,11,4023,2.029,38.2206,-85.5497,1
11,42.1433,-72.6247,11,4047,1.556,37.6434,-84.7895,1
11,42.1433,-72.6247,11,4052,4.4510000000000005,38.0765,-84.5278,1
11,42.1433,-72.6247,11,4096,1.819,37.0989,-84.0682,1
11,42.1433,-72.6247,11,4101,3.713,38.9809,-84.6009,1
11,42.1433,-72.6247,11,4105,1.609,38.6379,-83.7963,1
11,42.1433,-72.6247,11,4224,1.4509999999999998,36.843,-87.4602,1
11,42.1433,-72.6247,11,4243,1.8719999999999999,37.3793,-87.4894,1
11,42.1433,-72.6247,11,4271,1.609,37.3305,-85.3594,1
11,42.1433,-72.6247,11,4305,2.819,40.0622,-82.3535,1
11,42.1433,-72.6247,11,4313,12.556,39.9042,-82.9452,1
11,42.1433,-72.6247,11,4316,5.608,39.9042,-82.9452,1
11,42.1433,-72.6247,11,4322,2.925,40.0007,-83.1239,1
11,42.1433,-72.6247,11,4324,2.977,40.0007,-83.1239,1
11,42.1433,-72.6247,11,4325,8.924,40.0007,-83.1239,1
11,42.1433,-72.6247,11,4342,2.188,41.3719,-83.113,1
11,42.1433,-72.6247,11,4351,1.9769999999999999,41.3011,-84.3417,1
11,42.1433,-72.6247,11,4361,3.241,41.5867,-83.6736,1
11,42.1433,-72.6247,11,4395,1.609,40.2668,-80.6231,1
11,42.1433,-72.6247,11,4403,2.188,41.56399999999999,-81.4782,1
11,42.1433,-72.6247,11,4404,3.819,41.56399999999999,-81.4782,1
11,42.1433,-72.6247,11,4405,4.398,41.3889,-82.1229,1
11,42.1433,-72.6247,11,4411,6.6610000000000005,41.3811,-81.8292,1
11,42.1433,-72.6247,11,4414,6.398,41.5648,-81.5804,1
11,42.1433,-72.6247,11,4416,5.555,41.5648,-81.5804,1
11,42.1433,-72.6247,11,4421,3.451,41.3811,-81.8292,1
11,42.1433,-72.6247,11,4422,7.872000000000001,41.56399999999999,-81.4782,1
11,42.1433,-72.6247,11,4423,3.135,41.0222,-81.7168,1
11,42.1433,-72.6247,11,4431,5.135,41.1083,-81.4801,1
11,42.1433,-72.6247,11,4432,2.503,41.1083,-81.4801,1
11,42.1433,-72.6247,11,4451,2.082,41.0052,-80.6598,1
11,42.1433,-72.6247,11,4466,2.082,40.4851,-81.4316,1
11,42.1433,-72.6247,11,4471,3.661,40.768,-81.4428,1
11,42.1433,-72.6247,11,4487,2.345,41.3102,-82.6064,1
11,42.1433,-72.6247,11,4501,1.5030000000000001,39.3769,-84.5559,1
11,42.1433,-72.6247,11,4511,3.713,39.271,-84.4333,1
11,42.1433,-72.6247,11,4512,5.555,39.271,-84.4333,1
11,42.1433,-72.6247,11,4517,1.9769999999999999,39.3616,-83.8668,1
11,42.1433,-72.6247,11,4521,3.135,39.1208,-84.5373,1
11,42.1433,-72.6247,11,4526,2.345,39.1208,-84.5373,1
11,42.1433,-72.6247,11,4532,5.292999999999999,39.6733,-84.2404,1
11,42.1433,-72.6247,11,4535,3.924,40.1608,-84.2322,1
11,42.1433,-72.6247,11,4541,3.924,39.7948,-84.1535,1
11,42.1433,-72.6247,11,4566,1.767,38.8034,-82.9856,1
11,42.1433,-72.6247,11,4575,1.556,39.4129,-81.4518,1
11,42.1433,-72.6247,11,4581,2.082,40.5583,-84.5399,1
